title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewImageUrls/33,reviewImageUrls/34,reviewImageUrls/35,reviewImageUrls/36,reviewImageUrls/37,reviewImageUrls/38,reviewImageUrls/39
Sinbad Mediterranean Grill,5,,2024-01-08T23:19:46.418Z,0,,,FALSE,2024-01-08T23:57:06.359Z,,3 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQxMWNESTVnRRAB,,,,,Google,,104565307811658442677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinbad Mediterranean Grill,5,,2023-12-28T22:53:09.669Z,0,,,FALSE,2023-12-29T15:04:16.684Z,,3 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUMxcHZta3BRRRAB,,,,,Google,,116371405339742431895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinbad Mediterranean Grill,5,,2023-12-05T15:03:58.891Z,2,,,FALSE,,,4 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNWNU95OTFBRRAB,,,,,Google,,111522715878628922566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinbad Mediterranean Grill,5,,2023-12-05T00:57:49.848Z,2,,,FALSE,,,4 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNWa09fcmFREAE,,,,,Google,,114588967898089502833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinbad Mediterranean Grill,5,,2023-12-01T20:30:10.934Z,2,,,FALSE,,,4 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURsbHNuYU5BEAE,,,,,Google,,112124592782219579436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinbad Mediterranean Grill,5,,2023-11-29T23:48:36.515Z,2,,,FALSE,,,4 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURseUt2UFJBEAE,,,,,Google,,111491385033767726766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinbad Mediterranean Grill,5,,2023-11-28T08:59:43.710Z,2,,,FALSE,,,4 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNseDlyd2xBRRAB,,,,,Google,,104557156742039298852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinbad Mediterranean Grill,5,,2023-11-11T01:00:23.398Z,2,,,FALSE,,,5 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURGNTZqQjdBRRAB,,,,,Google,,103098983328525024806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinbad Mediterranean Grill,5,,2023-11-08T04:24:29.883Z,2,,,FALSE,,,5 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURGc2Qta0ZREAE,,,,,Google,,109996504387813112426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,"Make sure you visit the Speakeasy!
Great food. Plan on a nice evening.",2024-04-13T18:26:47.759Z,0,,425,TRUE,,,a week ago,,Dinner,,$100+,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURENC1yclVnEAE,,,,,Google,,104088067719048228972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,Celebrated a birthday of a friend here and for such a large party to say everything was on point is exceptional. Food was the star but the atmosphere and staff were also phenomenal.,2024-04-09T16:38:10.526Z,0,,21,FALSE,,,2 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREcnRYYmNREAE,,,,,Google,,106752638244953835630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,"Eleanor, our server, was superior. Her service was 💯 and I appreciated her recommendations.",2024-04-07T02:36:21.576Z,0,,76,TRUE,,,2 weeks ago,,,,,,,,,5,ChZDSUhNMG9nS0VJQ0FnSUREX01QemZREAE,,,,,Google,,109264673769034940305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,Awesome spot!,2024-04-04T10:10:28.844Z,0,,48,FALSE,,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREb0otZTlBRRAB,,,,,Google,,115101402176087735066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,"Wow - this place did not disappoint! My wife and I came here with our newborn for our two year anniversary because we love Ford Frey and hadn't tried this place. We had a semi – hard time determining what to get because it all sounded so good. We landed on getting two pastas and an entrée to share. the pork chop was one of the best we have ever had and the mushroom topping and cheesy polenta were out of this world! The pastas were also extremely good. Our waiter, Danny, was very kind and helpful and took good care of us on our anniversary. Highly recommend and we will definitely be back. oh, and we went on a Tuesday and it was not very crowded.",2024-04-03T23:28:32.924Z,0,,45,TRUE,,,2 weeks ago,,Dinner,,$30–50,,Dine in,5,5,5,ChRDSUhNMG9nS0VJQ0FnSUNEdjVsVhAB,https://lh5.googleusercontent.com/p/AF1QipNM3enwM2z43QQy8JGbP-e5CBh6a_XvwDCTeR3S=w150-h150-k-no-p,,,,Google,,110323544216717318549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,,2024-03-26T15:21:25.211Z,0,,15,FALSE,,,4 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEOHJMNG1BRRAB,,,,,Google,,112859312362199983614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,"This place is a must to check out, two thumbs up! The staff was very friendly and spoke, the food was amazing((especially the Brussel sprouts)), the atmosphere is great and the service was exceptional!!!

Our waitress was Molly and she was so nice, patient and knowledgeable about the menu and drinks!! Me and my guy will definitely be back soon, great date night!",2024-03-17T03:29:10.421Z,0,,28,FALSE,,,a month ago,,Dinner,,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5bnRTZTFRRRAB,,,,,Google,,100031915125167906598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,"One of my favorite places to Dine at. From the front desk to the kitchen, the service and the food was great. She really enjoyed her Birthday celebration here two nights ago. Everyone in the restaurant from the staff and customers were complimenting her and her flowers. So as long as she’s smiling we’re good. We’ll be back.",2024-03-11T17:51:31.515Z,0,,3,FALSE,,,a month ago,,Dinner,Plenty of parking,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5bjlfMXlnRRAB,https://lh5.googleusercontent.com/p/AF1QipP2FbVB-c3q9x91VyD1GYzlrXHhqOXAjxzk6Pnp=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN_LSw0Lqz5giZQAZ0MhPQr3AlZdcoceV7igNa9=w150-h150-k-no-p,,,Google,,111706879114689287815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,,2024-03-10T15:30:58.030Z,0,,1,FALSE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM5eDZYQ2xnRRAB,,,,,Google,,118248614845109291506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,,2024-03-08T03:56:21.084Z,0,,43,TRUE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5OVo3c05nEAE,,,,,Google,,111482517759887875813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,"Beautiful evening. Upscale, but also casual. Great food, great service. Adding to our rotation.",2024-03-02T13:20:06.201Z,0,,31,FALSE,,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5NVBLTUN3EAE,,,,,Google,,101703894848944781684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,"Daniel and Wesley took care of us, and they treated us like kings. I would rate this as a top 5 dining experience of my life!",2024-02-29T01:21:33.538Z,0,,7,FALSE,,,a month ago,,Dinner,,$100+,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkXzhtb2pRRRAB,,,,,Google,,105833546937527066837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,"Such a great spot in town! The food, the service, and the atmosphere is 10/10! Kevin Rathbun knows what he is doing! Would highly recommended!",2024-02-15T15:33:23.775Z,0,,9,FALSE,,,2 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkX3JHRUNnEAE,,,,,Google,,103194918183968560095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,,2024-02-14T18:48:16.328Z,0,,2,FALSE,,,2 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNkLXJqbU5BEAE,,,,,Google,,106636252082806000681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KR SteakBar,5,,2024-02-14T14:05:13.690Z,0,,14,FALSE,,,2 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkbXNpdmhBRRAB,,,,,Google,,112419258102731540714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,1,"Horrendous managment. I came to pick up an order, and Antonio the manager, looks 2 seconds for my order, then proceeds to answer the phone and completly ignore me, as he takes a new order over the phone. I ask if its common practice to skip orders of the people directly infront of him, for people on the phone. He responds by saying I dont have to come back if I dont want too. The owner needs to hear about this because this man will single handedly run your buisness into the ground because he simply does not care about his job, nor the customers.",2024-03-23T00:00:41.390Z,0,,7,FALSE,2024-03-23T23:59:27.284Z,,a month ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUQ5Xy1IaTVBRRAB,,,,,Google,,110677411449726450145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,5,,2024-03-03T23:47:24.266Z,0,,7,FALSE,2024-03-04T14:07:45.069Z,,a month ago,,Dinner,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5N05iaVZnEAE,,,,,Google,,117148744704110753677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,1,"Our waiter was the worst I’ve experienced in the US in the last 40 years. No communication skills, tact, or personality.",2024-02-11T03:51:00.796Z,0,,2,FALSE,2024-02-12T16:54:59.242Z,,2 months ago,,Dinner,Difficult to find parking,,,Dine in,3,4,1,ChdDSUhNMG9nS0VJQ0FnSUNkNks2cm9BRRAB,,,,,Google,,104304476132955754685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,5,,2024-02-05T02:42:27.555Z,0,,18,TRUE,2024-02-05T13:56:05.993Z,,2 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR0b2YtV0xREAE,,,,,Google,,105456687948501157192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,1,"We decide to go and have dinner with other friends, they come from other place different from us... And the hostess make you wait aside until all the parties come... This is ridiculous, it doesn't make sense to have you there waiting and they don't take you to your table. Really bad for this place to do this.",2024-01-20T22:34:32.043Z,0,,6,FALSE,2024-01-21T17:41:09.504Z,,3 months ago,,Dinner,,$100+,,,3,4,1,ChZDSUhNMG9nS0VJQ0FnSUROX0tQZElBEAE,,,,,Google,,100846117830234050195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,5,"Friendly staff, great food, reasonable prices. I recommend the eggplant Parmesan or the Mediterranean gnocchi depending on your mood. It’s rarely if ever too loud, and has nice indoor and outdoor seating.",2024-01-20T15:13:46.697Z,2,,2,FALSE,2024-01-20T16:34:15.738Z,,3 months ago,,Dinner,Plenty of parking,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUROMkxYVVpBEAE,,,,,Google,,113338431277306296688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,3,Bruchetta was underwhelming. Tables are too close together.,2024-01-15T14:07:16.872Z,0,,20,FALSE,,,3 months ago,,Dinner,,$30–50,,Dine in,3,3,4,ChdDSUhNMG9nS0VJQ0FnSUNOOFlHWHlnRRAB,,,,,Google,,118385785271348397866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,5,"This post was made solely for the sake of the desserts. Whoever you have back there in pastry are putting their hearts and souls into these sweets.

I enjoyed a pistachio cupcake, and my lover a tiramisu. I, upon biting into the middle of the cupcake, took a second to process whether or not this texture was real. The sponge was incredibly soft and fluffy, aerated and moist. The pistachio flavor was present, but subtle. Accompanied by what may have been the finest cream cheese icing I’ve consumed in my life. Candied pistachio pieces scattered on top made for the finest delicacy I’ve had in a while. Simple — executed perfectly.

As for the tiramisu, I can’t say that I’ve historically been a fan of them (too bitter), so my notes on them are notably less. My companion, upon first bite, immediately remarked that it was “very good” with the bite still in his mouth. I found it to be very soft and creamy, with a present but not too powerful taste of espresso. The ladyfingers were soft and crumbly; the whipped topping a cloud resting on my tongue. My only note is that the overall texture was very monotone. I think a crunchier ladyfinger would lend some liveliness to the dish.

But yes, phenomenal desserts that deserve a special review and shoutout! ❤️",2024-01-14T03:21:14.729Z,1,,3,FALSE,2024-01-14T20:22:23.286Z,,3 months ago,,Dinner,,$20–30,Somewhat recommend,Delivery,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNOeHNHOXR3RRAB,,,,,Google,,110095430206681913526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,5,,2024-01-13T23:13:06.227Z,0,,9,FALSE,2024-01-14T14:01:27.851Z,,3 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNOLXJ6N2F3EAE,,,,,Google,,104927918756063888460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,5,"Great pizza, bread and pasta!",2023-12-27T22:24:39.443Z,0,,65,FALSE,2023-12-28T13:41:29.886Z,,3 months ago,,Dinner,,$50–100,,Dine in,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUMxbW9ic1BnEAE,,,,,Google,,115413693046940575039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,4,"Still an awesome neighborhood Italian restaurant.  Good service, straight forward menu and super cozy atmosphere.  Check it out!  And still some of the freshest, most straightforward, comfort Italian food in town.  Prepared just right and in a warm, friendly, neighborhood atmosphere you really don't want to miss.",2023-11-18T15:06:01.897Z,0,,756,TRUE,2021-10-31T17:50:58.937Z,,5 months ago,,Dinner,,$30–50,,Dine in,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNHX3Q2enh3RRAB,,,,,Google,,105997205331623769413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,5,,2023-11-06T19:37:35.801Z,0,,2,FALSE,2023-11-07T13:40:46.737Z,,5 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURGcHZMeEZREAE,,,,,Google,,111449557916569191596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,5,Great neighborhood restaurant. Not fine dining; just good food in a non-fussy environment.,2023-10-30T00:05:39.099Z,0,,5,FALSE,2023-10-31T03:15:55.009Z,,5 months ago,,Dinner,Plenty of parking,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNGcGRDd0FREAE,,,,,Google,,108951139702165421598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,2,Every item I ordered lacked all flavor and seasoning. The food was extremely bland. The portion sizes are good as well as presentation. However taste is lacking in every way,2023-10-29T22:31:58.969Z,0,,2,FALSE,,,5 months ago,,Dinner,,,,Delivery,,2,,ChZDSUhNMG9nS0VJQ0FnSUNGeGMzUVlREAE,,,,,Google,,101603579285053531968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasta Vino,4,,2023-10-11T14:19:19.710Z,0,,23,FALSE,2023-10-11T23:05:15.174Z,,6 months ago,,,,,,,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUM1eklEdVBnEAE,,,,,Google,,100460587625101714473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,1,"On 3/10/24 I ordered from Pricci through Uber Eats and received someone else’s food. My name was written correctly on the bag. However, what was inside and printed on the ticket wasn’t mine. I contacted Uber Eats with pictures and they reached out to the restaurant. Afterwards, I was told that I was ineligible for a refund. I then called Pricci and spoke to Andrew. He said I would have to settle the matter with Uber Eats. I tried contacting Uber Eats again and got the same response. On 3/16/24, I filed a dispute with my bank. As a result, Uber and Uber Eats won’t let me use my accounts until I satisfy the debt. Pricci should've took responsibility for their mistake but chose not to, causing my experience to be the absolute worst. See photos.",2024-04-08T04:18:35.518Z,0,,1,FALSE,,,2 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREcXR2VmpRRRAB,https://lh5.googleusercontent.com/p/AF1QipMOOUE6FwfhWBtWKyouJSiKjrIsMncvGXv4cDcM=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMhW6lT-atCVhm7-p7nRMPxIVNvaMndBNKGaxW6=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOvsq73c67ZrEB6manBrAB_CtI2hWrfyhzRTgv9=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOHmxVSizWr7Jaqk9o_53d_GTDi1InASsx3Dqtm=w150-h150-k-no-p,Google,,107220965975459968916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,Very attentive and helpful staff. Food was good. Would definitely recommend and will probably return as well.,2024-04-07T02:47:22.275Z,0,,7,FALSE,,,2 weeks ago,,Dinner,,$50–100,,Dine in,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUREX0t1UF9BRRAB,,,,,Google,,113892407889521938377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,,2024-04-03T15:38:48.454Z,0,,4,FALSE,,,3 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNENzdidGV3EAE,,,,,Google,,100304998504652130344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,"Jake, the bartender, was super friendly and greeted us with a special refreshing lemon and cucumber vodka or gin concoction for our anniversary at the bar to start. Shaq was an amazing server and gave us great food recommendations. He had a great attitude. Jessie brought us a trio of focaccia bread that was too die for to start. These 3 made us feel very important and filled our evening with their warm smiles and positive attitudes. The fresh ravioli seafood pasta inspired by Venice is what I really enjoyed. It was mouth watering. For dessert, the chocolate bombe, tiramisu and coffee copa ice cream were all so yummy. I can't wait to eat here again the next time I visit Atlanta.",2024-03-31T03:46:51.585Z,0,,7,FALSE,,,3 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEalpETkp3EAE,,,,,Google,,110729940353626831668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,,2024-03-27T23:02:03.129Z,0,,5,FALSE,,,3 weeks ago,,Dinner,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEbHZYY2J3EAE,,,,,Google,,115663324915842681200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,,2024-03-26T02:00:31.209Z,0,,2,FALSE,,,4 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEd28yVnl3RRAB,,,,,Google,,112700952327161150303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,,2024-03-24T15:49:46.119Z,0,,2,FALSE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEcEw3ZnRnRRAB,,,,,Google,,102056870057252800910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,1,Slow,2024-03-23T23:42:44.794Z,0,,2,FALSE,,,a month ago,,Dinner,,$1–10,,Dine in,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUNEcU51U0ZnEAE,,,,,Google,,103083642037465676416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,They are always welcoming. Their food is excellent and we have always had great service.,2024-03-22T19:20:11.647Z,0,,11,FALSE,,,a month ago,,Dinner,,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5MzZ6VkxREAE,,,,,Google,,104117730923641867601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,Pricci is very Good 👍!!!! I appreciate 🙏 ❤️ 🙌 the service!!! One of my brothers from church had treated us here. I would not mind going back.,2024-03-21T23:10:39.124Z,0,,28,TRUE,,,a month ago,,Dinner,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5cDd2MXhnRRAB,https://lh5.googleusercontent.com/p/AF1QipOY1NNSLjPmLZTFLqtwCgtwb4B7Ja0xqZ2nqQO2=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOCUC2nqYjvElhYQFaHK62O8ri9W7lDhauRrQ-A=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP7g8OvacCYiHqYLhnUK743szhYz-vwkEf8JwDL=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMro0fmG4nMm1YYE81lJxO1TWJsF59JvHkOCmvD=w150-h150-k-no-p,Google,,103688607205944247975,,,,,https://lh5.googleusercontent.com/p/AF1QipNyntGkKGBz3EM9O5T5FjbMnBKFmaKBdCoBjME_=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM4mHgF_m1J4cJgxCK5FddIdZSSWTp9e1HTk3x_=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNqf5AmFxdLOSTLu_xzEX7H3KYG2iN3-Yk0wGQx=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPNLpe7F4y43vScsLurj1xy9CO4cqrZ43fchQoL=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPgPc0GyMTyT76V7kBAp3-4la9y09yZCodsFmVF=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOcT_--ZueWJEBN0V0-0px-qxwSqGq6pBwzIkpb=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO7eG5e_8vzGv1SbUKQUPz60KwhSKBS8thY91We=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP49YmrIg0Jqf3WmjtedFuplQXSKlQ7I7MCtwSs=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOF0l2DDopa1S516_dfgEHJyf6wYtKCJuTvImuL=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPpz5rsAe-FDVw93IPXED7Q-M1uUOI-S_7BwqoE=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPUm3fYpk4ujmvY4cyL86KMAvO2t4QAQT-lDVbu=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,,2024-03-17T04:40:27.827Z,0,,1,FALSE,,,a month ago,,Dinner,,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5bnIybV9BRRAB,,,,,Google,,116051461754897246833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,"Update- Went to Pricci’s tonight for dinner for a return visit.

FABULOUS.

Had a calf liver starter with grits that was outstanding. The Fritto Misto was delicious- just the right amount of breading and lightly fried.  The veal chop was remarkable. It was perfect. My dinner guest had the pasta with shrimp, which was delicious, and the other guest had the cippino. The service was 5 star. Kudos to the
chef and the restaurant. I will definitely return.

Went to the restaurant tonight because I had a gift certificate. Five of us dined. I ordered the Veal Milanese, which left a lot to be desired.
My broccolini could have been better. Two others at the table ordered the Bronzino, and split it.  After telling the server, a manager came over,  the Chef came out to apologize for us not liking some of our entrees and allowed us to choose other entrees.  The lamb chops, which were a replacement,  were fabulous as were the truffle fries. The other dining companion had the pork chop which she said was delicious and another had the Chilean sea bass which was fully devoured.

Suffice to say, , but KUDOS to the restaurant for doing everything right to
take care of the issue.

The Chef was a joy and  the manager was very nice,

If you go, get the lamb, Chilean Sea Bass and pork chop.",2024-03-13T00:32:39.778Z,0,,26,FALSE,,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUR0c0kzakVBEAE,,,,,Google,,107945116872952987838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,2,"Had the pairing menu the Red snapper was dry and tough sent back. Nothing about this Italian restaurant smelled like homemade Italian food.
Reading the reviews I must of come on an off night  I would never come back the manager Kenneth Mitten gave me his business card said please come back  but call me first so I can arrange something special for you guys.
One chance they get there's to many other great restaurants to try plus  Im  staying in  mid-town Pricci was a long Uber ride and not worth the time we invested.
I know they have 6 other restaurants under their umbrella, won't try any of the others.",2024-03-12T02:20:23.786Z,0,,76,FALSE,,,a month ago,,Dinner,,$100+,,Dine in,5,2,3,ChdDSUhNMG9nS0VJQ0FnSUQ5Z0llc3FnRRAB,,,,,Google,,109005479051265991216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pricci,5,Operator Error Ordered the wrong thing But They made it right,2024-03-08T05:38:46.718Z,0,,19,FALSE,,,a month ago,,,,,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5amN5cWpBRRAB,,,,,Google,,114824858284250822791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
