text,reviewId,city,lan
This is a local neighborhood hole in the wall. Been coming here since the past owners were putting together the great sandwiches. Now that it’s renovated their menu expanded with a full kitchen. Everything is fresh at a fair price. And the staffs are very friendly and understanding.,ChdDSUhNMG9nS0VJQ0FnSUNsZ2M3c3B3RRAB,San Francisco,en
"Burger was just ok, they forgot the additional avocado request. The Mediterranean plate we got was delicious though, good flavor! Presumed store owner was not friendly and seemed grumpy.",ChdDSUhNMG9nS0VJQ0FnSUQ1cFpUb3V3RRAB,San Francisco,en
Food was average. Sauce was so salty and hummus was almost spoiled. They forgot to add the pita bread.,ChZDSUhNMG9nS0VJQ0FnSUNab3FHSlFREAE,San Francisco,en
"Big Baba Eats is so underrated. I’ve ordered from here many times. The burgers and sandwiches are excellent (frequently ordered) and everything I’ve had; shawarma and burritos (less often), are good too. I’ve never actually been to the site, always delivery, but if it’s located in a store then don’t judge a book by its cover!",ChdDSUhNMG9nS0VJQ0FnSUNaOExQT2xRRRAB,San Francisco,en
"I don't really ever leave reviews but Baba's Eats deserves the recognition and the 5 star review. I got the chicken schwarma and tacos and it was amazing at a very reasonable price. I highly recommend stopping here for food, snacks, or drinks if you are ever in the area",ChdDSUhNMG9nS0VJQ0FnSUNweWFuTS1nRRAB,San Francisco,en
"Pupusa was huge, and quite good. Carnitas were big hunks of mostly fat, not appetizing to me, although the flavor was fine. I'd go back for the pupusa for sure.
Extra fee for to go.",ChdDSUhNMG9nS0VJQ0FnSUNqN3RhQnJnRRAB,San Francisco,en
"Super fish tacos were great. Went back for seconds. Served with guacamole, cheese and sour cream.",ChdDSUhNMG9nS0VJQ0FnSUMxaGZ1N2x3RRAB,San Francisco,en
Muy bueno,ChZDSUhNMG9nS0VJQ0FnSUMxZ3B2a053EAE,San Francisco,en
Food is pretty good nothing crazy. But your get your money's worth for sure. They don't cut corners,ChZDSUhNMG9nS0VJQ0FnSURsNnRiMVd3EAE,San Francisco,en
"Cute, low key corner shop. Very chill and the salads surprisingly delicious. Normal SF pricing ($15 per salad), though portion size is a bit smaller than expected. Got the house salad.",ChdDSUhNMG9nS0VJQ0FnSUNENXB1czh3RRAB,San Francisco,en
"Really fresh ingredients and tasty salads. If you are using the app Good to Go (minimize food waste), my experience was that you get a Greek salad.",ChZDSUhNMG9nS0VJQ0FnSUNEMU1DQ1hnEAE,San Francisco,en
"The Salad Place makes good salads/sandwiches. They aren't as good as the other places in the city but this is Outer Mission. Healthy options are limited. For lunch I had their turkey sandwich on dutch crunch $12 + avocado $2.50 and a ceviche $9. Everything tasted fresh. On the sandwich, I would have preferred more avocado, other than iceberg lettuce and some sort of garlic or pesto sauce. This was good, but tasted plain. The ceviche was also good. I like how they use bigger shrimps. Service was excellent. Good job staff at The Salad Place.",ChdDSUhNMG9nS0VJQ0FnSUMyZ3U3cl9nRRAB,San Francisco,en
what a salad,ChZDSUhNMG9nS0VJQ0FnSUM5eFA2MUZBEAE,San Francisco,en
I went to eat breakfast last time. I really enjoyed it. I recommend anyone to go to eat lunch.,ChZDSUhNMG9nS0VJQ0FnSUNsaHVEQkN3EAE,San Francisco,en
Love love love their salads.. the service is awesome and the place is nice and clean.  Great spot above Geneva.,ChdDSUhNMG9nS0VJQ0FnSUNscXMydzVBRRAB,San Francisco,en
Everything here is amazing. The staff are all incredibly kind. My only regret is that I didn’t find this place sooner .,ChZDSUhNMG9nS0VJQ0FnSURGcF9lZWZnEAE,San Francisco,en
"Love this place, the food is always yummy and fresh and the ladies who work there are not only the nicest you’ll meet, they also take their food very seriously.  Highly recommend!",ChdDSUhNMG9nS0VJQ0FnSURGNC1MRHhnRRAB,San Francisco,en
I'm on a diet and I tried this for the first time and it was great and reasonably priced,ChZDSUhNMG9nS0VJQ0FnSUNaaTVHSldREAE,San Francisco,en
"Had the summer salad, they have wonderful dressing and fresh ingredients. The pasta ravioli salad (yes you heard correct) was perfect cooked and the sauce was delicious. Ham sandwich was toasted to perfection, amazing fresh bun along with all the fixins!",ChdDSUhNMG9nS0VJQ0FnSUR4OVAyS3d3RRAB,San Francisco,en
Come here all the time and order delivery as well. It's delicious. One of the best pupusa spots in the city,ChdDSUhNMG9nS0VJQ0FnSUNqdk9HY3hnRRAB,San Francisco,en
"good food but service is slow, focuses more on online orders.",ChZDSUhNMG9nS0VJQ0FnSUNEdTR6S1RBEAE,San Francisco,en
"Rating based on quality of food. Ordered #1 breakfast plate for delivery. Platanos completely not ripe, cooked only on the outside. Embarrassing to release food from any establishment of this quality at any price point. It hurts even more when you’ve built up an appetite, I had 4-5 bites off the plate. The beans are too watery for my liking but tasted good. (As an FYI, the curtido from here has a good spicy kick.)",ChZDSUhNMG9nS0VJQ0FnSUQ5emJHM0JREAE,San Francisco,en
"That’s a really nice place, I got some chicken soup and some pupusas! I totally recommend this place",ChdDSUhNMG9nS0VJQ0FnSUM5dE9qRXN3RRAB,San Francisco,en
FAST GREAT SERVISE GREAT GLEAT FOOD CLEAN TASTY,ChZDSUhNMG9nS0VJQ0FnSUM5aFBpdU1nEAE,San Francisco,en
"Experience pupusas x regular pupusas. There is no parking at all.
Service ok they don't answer the calls.",ChdDSUhNMG9nS0VJQ0FnSURkX0tfQl93RRAB,San Francisco,en
I made a order thru the phone and the girl was rude since she answer the phone just saying Aja bad customer service and when I got there she was just ignoring me and helping other people that came after I was there they should change for people that have better customer service I had to just leave this place used to be better now it’s not I’m just not going there anymore,ChdDSUhNMG9nS0VJQ0FnSUR0aGVQcTJ3RRAB,San Francisco,en
"Real Tasty Chinese food, good portion, good price.  The place is spacious and clean, though it looks small from outside.",ChZDSUhNMG9nS0VJQ0FnSUREbnBhZk5BEAE,San Francisco,en
"This is the Chinese restaurant of choice for my partner and me, whether takeout or dine-in, they give big portions, and inflation didn't hit too hard here compared to other Chinese restaurants that my family (Chinese-American) used to eat at, so it is more affordable here but still great quality authentic SF-Chinese-American. I'd recommend the Tomato Beef Chow Mein, which is basically how I judge Chinese restaurants in SF (it's historically an SF Chinese-American specialty). You can request thin crispy pan fried noodles for it too, which is my favorite variation. We also really loved the orange chicken, very tasty. We only dined in once, which was our first time, but the waiter was a polite young man.",ChdDSUhNMG9nS0VJQ0FnSUNkdC1EUm9BRRAB,San Francisco,en
My go to spot from doordash. So yummy,ChRDSUhNMG9nS0VJQ0FnSUN0MHFRURAB,San Francisco,en
Ok food within the area,ChdDSUhNMG9nS0VJQ0FnSURONi15dHlBRRAB,San Francisco,en
"The taste of ""Hakka steamed tofu"" and ""lamb belly pot"" in this restaurant is truly unique. For your taste buds, it's definitely amusing! What a hidden treasure!",ChdDSUhNMG9nS0VJQ0FnSUQ1c3BxOWtBRRAB,San Francisco,en
"On a blocked out day,  we could not cook,  order delivery food from this restaurant.  Whole family noticed their food was less salty and oily like other restaurants.  We will check out the place next time and update our review.",ChdDSUhNMG9nS0VJQ0FnSURaNm92WW5BRRAB,San Francisco,en
I like the orange chicken it’s very tasty.,ChdDSUhNMG9nS0VJQ0FnSURabFBIYjhRRRAB,San Francisco,en
Their chicken is very bloody,ChZDSUhNMG9nS0VJQ0FnSURaeU9IQU9REAE,San Francisco,en
"I ordered the Walnut Shrimp Rice plate, the Spareribs and Bitter Melon Rice plate, and the chicken feet. The food tasted ok and average. Bitter melon was a little old. And the rice was old. The chicken feet was good. The biggest disappointment was the Walnut Shrimp Rice Plate. It had VERY little Shrimp and mostly rice. Felt it was a rip off for $12.90 per plate.",ChZDSUhNMG9nS0VJQ0FnSUNadzQ2SUhnEAE,San Francisco,en
"Very nice. Very clean, cozy, and good menu. I like the tables and chairs, so comfortable. I’m coming here again for sure. Thank you.",ChdDSUhNMG9nS0VJQ0FnSUNwMDd2SWpnRRAB,San Francisco,en
Got takeout and the flavor was severely lacking. Our broccoli beef noodle dish had no broccoli,ChZDSUhNMG9nS0VJQ0FnSURKcUpLcFJnEAE,San Francisco,en
We come here very week to support family business. Feeling like eating at home. Good food and reasonable price,ChZDSUhNMG9nS0VJQ0FnSUREc1otSEpREAE,San Francisco,en
"Super authentic Chinese food, kind of reminds me of home. Owned by a lovely couple, the food never disappoints. A hidden gem in the neighborhood.",ChdDSUhNMG9nS0VJQ0FnSUQxMWNLcTNBRRAB,San Francisco,en
Good food for a great price in SF!,ChdDSUhNMG9nS0VJQ0FnSUNSLWJtT2tnRRAB,San Francisco,en
Incredible place! Amazing food! I heard the owner's son drives a sweet Japanese sports car too!,ChdDSUhNMG9nS0VJQ0FnSUNKcUlxcTFRRRAB,San Francisco,en
"It's not about the ambiance.  It's about chicken fried rice with salted fish,   snow pea leaves in garlic sauce as well as bitter melon with beef in garlic and black bean sauce.  Shrimp and vegetables with stir fried noodles is also very good.  In five months of eating here I never had anything I didn't like.  I think the same couple  have been running it for 35+ years.",ChdDSUhNMG9nS0VJQ0FnSUR4OU0zSzlnRRAB,San Francisco,en
"I had vegetable egg Foo young, fried rice, and saute spinach and garlic. It was very good with fresh veggies.  it's one of my favorite  Chinese restaurant. Love it.",ChZDSUhNMG9nS0VJQ0FnSURhcnZyZlFREAE,San Francisco,en
Great food! It's a small place but everything is awsome. My family loves this place.,ChdDSUhNMG9nS0VJQ0FnSUNob3IyN25BRRAB,San Francisco,en
My favorite Chinese place in San Francisco...,ChdDSUhNMG9nS0VJQ0FnSUQ2aXRYUnR3RRAB,San Francisco,en
"Hands down best chinese food. My go to place whenever I'm nearby. I like vegetable fried rice and they chop up chunks of vegetables instead of the tiny diced pieces other places use. Real quality, fast and prices are fair. Best cook I've found. Gotta try it!",ChdDSUhNMG9nS0VJQ0FnSUMtczd6RnhnRRAB,San Francisco,en
"While I was waiting for my first order ever, I met a woman who had been coming here since she was a child. She spoke fondly of the hot and sour soup, ""..nobody else make it like they do!' So I added it to my order and it did not disappoint! I also tried the Mongolian lamb, Sichuan eggplant, garlic spinach, and general's chicken, all were fresh and delicious and made to order! I'll definitely be back!",ChdDSUhNMG9nS0VJQ0FnSUMtMC11SDJ3RRAB,San Francisco,en
Proverbial hole in the wall. Good Chinese food. Some is quite authentic. Chinese language menu looks interesting too (thanks to google translate).,ChRDSUhNMG9nS0VJQ0FnSUMtNHVONBAB,San Francisco,en
"Food here does not disappoint. Great portions, great price. Hole in the wall restaurant with amazing staff. Recently found this place and haven’t stopped coming here since.",ChZDSUhNMG9nS0VJQ0FnSUREbmU2eVhnEAE,San Francisco,en
"Food its simple, yet delicious. Service is fast and friendly.  You can't go wrong!",ChZDSUhNMG9nS0VJQ0FnSUQwdWNDUlJBEAE,San Francisco,en
Very friendly family run business. Great food and great price.,ChdDSUhNMG9nS0VJQ0FnSURxbktfc2x3RRAB,San Francisco,en
The owner is sweet and food taste great ,ChZDSUhNMG9nS0VJQ0FnSUNpOHRUVUt3EAE,San Francisco,en
Was recommended al pastor for a super burrito. Was really good with 0 complaints. $14.37 tax included.,ChZDSUhNMG9nS0VJQ0FnSUNqNEl2UGZ3EAE,San Francisco,en
Best quesabirrias and tripas tacos in town.,ChdDSUhNMG9nS0VJQ0FnSUM5b19hTXV3RRAB,San Francisco,en
Great food and great customer service,ChZDSUhNMG9nS0VJQ0FnSUM5aWJ1TUV3EAE,San Francisco,en
Had the chilaquiles wow they taste super bomb highly recommend one of the best breakfast I’ve tasted yummy yummy!!!!,ChZDSUhNMG9nS0VJQ0FnSUNkb2Y3RkRnEAE,San Francisco,en
"Authentic Mexican, freshly made, fast service and friendly staff.

Walk in place your order, if you’re dining in they’ll give you a # and drop the food off at your table. They normally get you served in 5 minutes or less and are always friendly.

My fav here is the quesabirria which come with two and the birria juice. The meat is always juicy and tender, packed with flavor. The tortilla always has a nice crisp and holds up well to the juices and dipping birria. Dipping birria is perfectly tasty adds great flavor and even more juice. I’d give this item 5/5 stars!",ChZDSUhNMG9nS0VJQ0FnSUNkMElEeWVnEAE,San Francisco,en
Love this place and the people. They are a family run establishment and have amazing food. I have been going here to eat for 10 years. Totally recommend!,ChdDSUhNMG9nS0VJQ0FnSUROdWV1dDR3RRAB,San Francisco,en
"Stopped here on a whim, heading home from the SF Airport. Fantastic service, food was orthentic and delicious. For a small tacarerra you could not ask for anything better. Highly recommend and will eat there again when I am in the area.",ChZDSUhNMG9nS0VJQ0FnSURONXNYUmNREAE,San Francisco,en
"The service was atrocious, the food was mediocre at best, and the atmosphere was abysmal. Eating outside on one cramped table was not enjoyable. To top it off, they forgot to add the extra add on I paid for. Avoid this place at all costs.",ChZDSUhNMG9nS0VJQ0FnSUNqNWRueVBREAE,San Francisco,en
"Excellent old school burgers and garlic fries!! Meat is cooked to perfection and all the ingredients taste fresh and of good quality. Aside from the food, parking is a bit tight, but there’s plenty of street parking.",ChZDSUhNMG9nS0VJQ0FnSUNqNlk3RlVREAE,San Francisco,en
The veggie burger was astoundingly good. The Twinkie milkshake was underwhelming but made well.,ChZDSUhNMG9nS0VJQ0FnSUNqN3V1Sll3EAE,San Francisco,en
"Damn good burger! Try the Twinkie Shake!!
Park was easy, but I can see how it would be an issue. Homeless are cruzing and asking for food. Someone bought that guy the fish sandwich.
All good,.nice area and great food.",ChZDSUhNMG9nS0VJQ0FnSUNqNXZUWVZREAE,San Francisco,en
"I remember beeps from back in the day & it's not what it used to be. I know everything changes but beeps isn't beeps anymore. Aside from the prices going up (much like everything else rite?) I remember beeps burgers being authentic & their famous beeps special sauce isn't anything close to what it used to be - at all. They got rid of one of their best dishes, the fried shrimp basket, that really hurt & the last time I had one of their 1/4 pounder burger baskets it tasted so processed. This 'new gen' thing isn't always the best. I sure do miss the old beeps when it was the real Beeps burgers.",ChdDSUhNMG9nS0VJQ0FnSUNqX0piQ3dRRRAB,San Francisco,en
Order a rootbeer float and a 1/2 burger.  Burger meat was juicy but other than that burger was plain. Decent pricing. Float was ok. Better option than a McDonald's and Jack in the box. Not better than 1/4 pounder.,ChdDSUhNMG9nS0VJQ0FnSUREN2ViUW1BRRAB,San Francisco,en
"First off … To whoever is reading this, please know you are appreciated

On to the review

OMG, we heard from locals about this place and we absolutely loved the name, lol … So I typed it in Google Maps and away we went

So very happy we decided to eat here … The Hamburgers are absolutely delicious man … One of the best Hamburgers I have ever ate … Top 10 all time

Their Garlic Fries are amazing too

The whole staff was awesome sauce as well … They really made us feel at home

Not sure if we will ever go back but I would love to",ChdDSUhNMG9nS0VJQ0FnSUREaGJub3FBRRAB,San Francisco,en
"Beeps is like if there was still a “Tik Tok” that use to be on 3rd street iykyk Anywhoo, beeps has it all: burgers, breakfast sandwiches, chicken sandwiches, hot dogs. Prices are awesome portion sizes are good.
In my opinion the breakfast sandwich is better than Mc Donald’s.",ChdDSUhNMG9nS0VJQ0FnSUM5cUw2VTdBRRAB,San Francisco,en
Love the food and staff is very friendly,ChZDSUhNMG9nS0VJQ0FnSUNqaFplakhBEAE,San Francisco,en
"My first time in Taq. Guad. was a good experience.  Was visiting San Fran and my buddy that lives there loves the place.  I had the regular chicken tacos, which were very good and authentic (which I don't get in Milwaukee, as you can imagine).  The decor was fun inside... cool little diorama scenes colorfully painted.
(They also have fresh cut radishes on their salsa bar... which made me VERY happy... as I'm painfully addicted to radishes )  I would definitely suggest sticking your head in there and trying it.",ChZDSUhNMG9nS0VJQ0FnSUREblBiYVNBEAE,San Francisco,en
"Very aggressive and unfriendly employees, narcissists. Dirty establishment with poor hygiene. I will not set foot here again and will not recommend it to others.",ChZDSUhNMG9nS0VJQ0FnSUREbUp5WFdnEAE,San Francisco,en
Still the original!! One of the best kept secrets in the Mission. The food was authentic and delicious. I highly recommend you pay this place a visit.,ChZDSUhNMG9nS0VJQ0FnSUMwcThfUUN3EAE,San Francisco,en
Food is still good but not as good as it use to be I still get my super burritos here every bow and then,ChZDSUhNMG9nS0VJQ0FnSUNEbzdlTUdREAE,San Francisco,en
Rude staff,ChdDSUhNMG9nS0VJQ0FnSUNEb2FPU2pRRRAB,San Francisco,en
"You can order ahead and I recommend you do so you don't need to wait too long. Oftentimes they get busy and don't pick up the phone the first one - three times you call, but just try again.

I recommend their cabeza if that doesn't gross you out. It's very tender and juicy.

They have a few parking spots in the back for pickup but the entrance is slightly hard to see.

The location is relatively clean and typical for this genre.",ChZDSUhNMG9nS0VJQ0FnSUQ5czhfZlBnEAE,San Francisco,en
"Very good lunch specials. Their food is consistently good and the prices are really good. Most times, I get tea with my lunch special. Even when I get a coke, my bill is only $15, including a $2 tip.

Highly recommended, and will continue to return to enjoy the items on the lunch special menu. They close at 3pm Monday through Saturday. They are closed on Sundays.

Please be patient with the staff and remember to tip kindly...",ChdDSUhNMG9nS0VJQ0FnSUNEbjVuc29nRRAB,San Francisco,en
"This is a mystery place that looks super old with really good affordable Chinese food but no one except locals seem to go to. Anything fried, they do exceptionally really really well. Their fried rice is top quality and their ingredients are fresh. You can tell everything is freshly made. Ok so the dine in experience isn't the best. Their rundown indoor and table almost look like it could be dirty but they are not. You get a fresh pot of tea even if you dine alone and not many places in SF you can dine in for lunch under $15 that actually has food you want to eat. Oh forgot to mention their chili oil. Don't know it's in house or bought but it's so good. Not brunt and clear deep red with just the right amount of heat and flavor. Recommend.",ChZDSUhNMG9nS0VJQ0FnSUNkZzZhUlZREAE,San Francisco,en
"We came here because our regular place was closed. Glad we did, it had been years. The food was very clean, minimal oil used so flavors really came out. Nothing fancy just solid Chinese American fare. We had Walnut
Shrimp, and Vegetable Fried Rice. Cash only!",ChZDSUhNMG9nS0VJQ0FnSUN0cTZmQlB3EAE,San Francisco,en
"I give it 5 stars because it's actually open and in business still.  This place is surrounded by vacant, boarded up businesses of the past.  It's so sad so see the city in ruins. Let's hope for a comeback!",ChZDSUhNMG9nS0VJQ0FnSURWNjZpUUx3EAE,San Francisco,en
"Very good basic Chinese restaurant. They were almost full at 6pm on a Monday evening. Props to the single waiter that handled the dine-in, to-go and phone orders all by himself. I started with a wonton soup $7.80. The broth was not a fancy broth. The chef ruined it with broccoli in the soup adding this vegetable taste to it. My house special crispy noodles $11 was fine. I noticed a lady adjacent to me ordered the same dish and her's was a lot bigger than mine. O well. Good job staff at Chef Hunan. My dinner was fine tonight.",ChdDSUhNMG9nS0VJQ0FnSUR1M0p2SDlRRRAB,San Francisco,en
The best California Burrito with French fries I could find in the neighborhood,ChdDSUhNMG9nS0VJQ0FnSUNaN2QtUTN3RRAB,San Francisco,en
"The food is greays now, but they have the best carnitas",ChdDSUhNMG9nS0VJQ0FnSURlazRfSXBnRRAB,San Francisco,en
I went to Tagueria Vallarta to buy food on Saturday. It's a friendly peoples working and Like customer service my Children enchilada was delicious  Iam caming back to eat again ,ChdDSUhNMG9nS0VJQ0FnSUR4aGZpeC1RRRAB,San Francisco,en
Y,ChdDSUhNMG9nS0VJQ0FnSUNoMjhmQnFRRRAB,San Francisco,en
"The quality and flavor of this Taqueria is going down unfortunately , not what used to be, ....... cashier person needs training because seems and acts rude. i hope they fix the issues",ChdDSUhNMG9nS0VJQ0FnSUNoaXBpU25BRRAB,San Francisco,en
"Excellent Al Pastor tacos here. Cabeza was good too, but carnitas was under seasoned for me.",ChdDSUhNMG9nS0VJQ0FnSUQtdkxLNzR3RRAB,San Francisco,en
So like all of the other Taqueria. They're asking extra for meat. Carne Asada for $12? That's crazy! Another food off my list to eat out.,ChdDSUhNMG9nS0VJQ0FnSURLdjlfN253RRAB,San Francisco,en
"Spicy crab was excellent, portions generous and staff were attentive.  Also affordable!",ChdDSUhNMG9nS0VJQ0FnSUREdFBUeHVnRRAB,San Francisco,en
Food is tasty and portions are massive! Yummmm,ChZDSUhNMG9nS0VJQ0FnSUNEdk02YUtnEAE,San Francisco,en
Best spicy raw crab & seafood jajang mein I’ve ever had in the states.,ChZDSUhNMG9nS0VJQ0FnSUN0aUxIaERnEAE,San Francisco,en
"I feel the crab is the star dish here. Fresh and well seasoned. Not sure but I think not 100% Korean style, but I like the taste, it is different",ChdDSUhNMG9nS0VJQ0FnSUQxN2Y2azBnRRAB,San Francisco,en
"The food is great. The portions were great, too. Definitely visit this restaurant when I'm back in town.",ChZDSUhNMG9nS0VJQ0FnSUMxbGJqY2N3EAE,San Francisco,en
"The Korean jajamyeon is the best I've ever had, and that includes in Seoul. The sauce is so interesting: chunky with meat and lots of vegetables, and it's not at all too salty.",ChdDSUhNMG9nS0VJQ0FnSUMxNGNPdDRRRRAB,San Francisco,en
"They have the best kimchi! NO JOKE.
I also love the sweet sour pork because it tastes so authentic.
Next time I wanna try the seafood noodles.",ChdDSUhNMG9nS0VJQ0FnSURWMV9DYnZ3RRAB,San Francisco,en
Nice place. I came here with my friend and she shared her atol de elote drink with me and I’ve never had it before and at first I was taken back because of the elote but it was so good. I loved the pupusa de revuelta and will probably order from her again.,ChZDSUhNMG9nS0VJQ0FnSUNGNmVLX0xBEAE,San Francisco,en
Great pupusas and friendly service!,ChdDSUhNMG9nS0VJQ0FnSURSemVTYzhnRRAB,San Francisco,en
Best chicken in the city!,ChdDSUhNMG9nS0VJQ0FnSUNqMWRXM2tnRRAB,San Francisco,en
Delicious food. Excellent service. Highly recommended. Thank you.,ChZDSUhNMG9nS0VJQ0FnSUNqc3NxVk9REAE,San Francisco,en
Bueno,ChZDSUhNMG9nS0VJQ0FnSUNEN1pxWkJBEAE,San Francisco,en
"My visit to Taqueria El Farolito in San Francisco was a flavor explosion! The tacos were authentic and packed with fresh ingredients, and the salsa had just the right amount of kick. The portions were generous, and the prices were reasonable, making it a must-visit spot for Mexican cuisine in the city.",ChZDSUhNMG9nS0VJQ0FnSUNqd3ZHV0N3EAE,San Francisco,en
good mexican food,ChdDSUhNMG9nS0VJQ0FnSUNqdk9LWm9nRRAB,San Francisco,en
Best burrito in town. Try wet burrito with carne asada and black beans. Top,ChdDSUhNMG9nS0VJQ0FnSUNEamFiLTF3RRAB,San Francisco,en
My recent visit to Taqueria El Farolito was fantastic. The shrimp and carne asada were both delicious and perfectly cooked. The vibrant atmosphere added to the enjoyment of the meal.,ChdDSUhNMG9nS0VJQ0FnSUNEd0t5QV9BRRAB,San Francisco,en
I believe their quesadillas are amazing . And don’t get me started on the burritos . Lastly I appreciate the pricing for the portion during this time of inflation,ChdDSUhNMG9nS0VJQ0FnSUQ5dU5QWDdRRRAB,San Francisco,en
"Japanese restaurant ran by a Chinese family. I enjoyed the sesame chicken bento. The amount of food was plentiful. The waitress was a bit difficult to understand but very friendly, and eager to serve.",ChZDSUhNMG9nS0VJQ0FnSUR0OEwzR2FnEAE,San Francisco,en
The place is nice . The food is great. Plenty of parking.,ChZDSUhNMG9nS0VJQ0FnSUN0eE92b1VBEAE,San Francisco,en
"The sashimi at this restaurant was exceptionally fresh, with a delightful taste that melts in your mouth. The environment was clean and comfortable, creating a relaxing atmosphere. The owner was warm and attentive, enhancing the overall dining experience. Overall, it was a fantastic experience, highly recommended for anyone who enjoys fresh and delicious sashimi.",ChdDSUhNMG9nS0VJQ0FnSUNOdkxDdzhnRRAB,San Francisco,en
Sooooo..... Good.,ChdDSUhNMG9nS0VJQ0FnSUNsenB2bDJRRRAB,San Francisco,en
"Food and lunch specials are great but the new waitress needs some training.  I don’t know if she was prejudice or what but the service she gave me compared to others was very below standards.  She didn’t welcome me at the door, sat me at a wet table, took my order from across the room, placed my food on the far end of the table so o had to reach to get it.  I knocked over my water doing this, and she acted annoyed.  Never offered more water.  Didn’t offer a receipt after I paid for my meal.  So that when I requested one she threw it on the table and rushed away.  No thank you.  Nothing.  As long as she is a waitress here, I’m not eating here again.",ChdDSUhNMG9nS0VJQ0FnSUM1dF95dXlBRRAB,San Francisco,en
"First of all, this is the worst place I have ever come to for Sushi!

Please don't waste your time or money! It's a neighborhood DUMP!!",ChdDSUhNMG9nS0VJQ0FnSUNKaGZpRGt3RRAB,San Francisco,en
"I’m giving the Tennessee Grill five stars, which seems like a lot, because it earns five stars for being very good at what it is. It’s an old-fashioned neighborhood diner with few frills, reasonable prices and excellent service. It’s not the kind of place you’d go out of your way for, but it’s a fine destination.  Full of locals who appreciate a place in which they can linger over coffee and a newspaper or visit with friends. It’s NOT trendy, you won’t be rushed or feel underdressed (as if). The City hasn’t got many of these kinds of places left. Appreciate the Tennessee Grill for what it is.",ChZDSUhNMG9nS0VJQ0FnSUNEM05tYU13EAE,San Francisco,en
"I've been to this establishment numerous times. It is a staple and a value landmark in the district.

With its  ""Mom & Pop"" vibe, this place never disappoints any appetite. I enjoy going there every time, when I'm in the area.",ChdDSUhNMG9nS0VJQ0FnSUM5clBpc25RRRAB,San Francisco,en
"You can tell this is a place that the locals go to!! Quick service, nice comfort food, and great pricing.  It gives me that old-school dinner feel, and its actually an SF historic restaurant.

Parking is a bit challenging, but well worth finding a spot.",ChZDSUhNMG9nS0VJQ0FnSUM5MU12VmV3EAE,San Francisco,en
Classic,ChdDSUhNMG9nS0VJQ0FnSURkaTdTa2hBRRAB,San Francisco,en
"A breakfast place that rivals IHOP, with even more delicious pancakes. Perhaps taking feedback from the reviews, it’s filled with a rich buttery aroma. I can’t wait to go back.",ChdDSUhNMG9nS0VJQ0FnSURkbWRDTTFBRRAB,San Francisco,en
All around great place !!,ChZDSUhNMG9nS0VJQ0FnSUNkcUlMWFpBEAE,San Francisco,en
"We came here for breakfast on Saturday morning and this place was pretty packed but no waiting as it was a largely spaced restaurants.  I liked that most customers appeared local and groups of families. We ordered Irish breakfast, breakfast specials and waffles.  Irish breakfast was pretty good which had Irish bangers and other types of sausages that tasted like blood sausage .   The hash browned seemed a little undercooked.  Overall I felt that their savory breakfast was decent but the sweet breakfast such as pancakes and waffle were just ok .  They were mostly dry and floury , even adding syrup didn’t make it better.
I would definitely try for lunch and diner as the price seems to be reasonable.",ChdDSUhNMG9nS0VJQ0FnSUR0eFpERjhRRRAB,San Francisco,en
"I eat here often as the title suggests it has a down home southern hospitality type of vibe when in there. Reasonably priced, wonderful servers, a nice spot for family or friends.",ChZDSUhNMG9nS0VJQ0FnSUR0bXZEbldREAE,San Francisco,en
This is the worst food i have ever had in my LIFE i got a Irish breakfast and the bacon was prolly frozen and sausages tasted a bit metallic,ChZDSUhNMG9nS0VJQ0FnSUNOOVo3dFFBEAE,San Francisco,en
"This actually taste like wingstop! unlike some of the other ghost kitchens in the city.

Plus the employees are super cool",ChdDSUhNMG9nS0VJQ0FnSUQ5Mzd2eW13RRAB,San Francisco,en
This is the first Wingstop I have been to that actually have friendly workers and gets my order correct 100% of the time. The workers here do a great job and it's by far the best Wingstop I have ever been to. The only downside is that it is takeout only and there is no seating available inside the restaurant.,ChZDSUhNMG9nS0VJQ0FnSUQ5amNMaWR3EAE,San Francisco,en
The worst Wingstop ever,ChdDSUhNMG9nS0VJQ0FnSUQ5eHJPanlRRRAB,San Francisco,en
"i love how quick and friendly they are here, always very kind and courteous to customers, Especially David he’s amazing! the best wingstop in the Bay <3",ChZDSUhNMG9nS0VJQ0FnSUM5aUt5MUp3EAE,San Francisco,en
"No dine in seating.
Order and pick  up. I guess that's why they call it a Wingstop.

I made an app order and I gave myself plenty of time after placing an order (25mins).
Ordered a 10 piece Hawaiian and a 5 piece spicy.
Received 12 and 6 so I appreciate them not undercutting the count.
Drum sticks were a bit dry but that's goes without saying. Wings were great.",ChdDSUhNMG9nS0VJQ0FnSUNkeE5ycHBnRRAB,San Francisco,en
"This place is sad. Also, gave me a rumbly tummy! 

Do they put sugar on their fries!?! ",ChZDSUhNMG9nS0VJQ0FnSUROOWJYcFZnEAE,San Francisco,en
They should add more chairs for customers to sit.,ChdDSUhNMG9nS0VJQ0FnSUNsMXRhQm1BRRAB,San Francisco,en
"There was a mistake on my order, and the manager personally called me to make things right. Great customer service! Food was great as well!",ChdDSUhNMG9nS0VJQ0FnSURGNXZuWDFRRRAB,San Francisco,en
This guy charged me for a dipping sauce when ordering wings alone no combo. Guy needs come acne treatment or something too.,ChZDSUhNMG9nS0VJQ0FnSURGMkticFFnEAE,San Francisco,en
