title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13
Culver’s,3,,2024-04-19T03:17:16.923Z,0,,172,TRUE,2024-04-19T13:17:46.989Z,,3 days ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqX1BENDd3RRAB,,,,,Google,,105501225903467493931,,,,,,,,,,,,,
Culver’s,5,"I had the grilled chicken salad with cranberry, Bleu cheese and raspberry vinaigrette dressing. 😋

Decent price, delicious and warm friendly environment.

Fast, friendly service.
Clean establishment.
Recommend. 👍",2024-04-16T15:48:00.324Z,0,,25,TRUE,2024-04-16T20:57:34.658Z,,6 days ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqb0lDZ3VRRRAB,https://lh5.googleusercontent.com/p/AF1QipPIDM38ZDOhxddW9BnGxHTn5w5iblPwV4PTwmgV=w150-h150-k-no-p,,,,Google,,112239153202772862395,,,,,,,,,,,,,
Culver’s,5,"Great food, great service, a little bit expensive but otherwise great.",2024-04-10T21:47:15.755Z,0,,92,TRUE,,,a week ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREMGRiWUJ3EAE,,,,,Google,,104428141255424248251,,,,,,,,,,,,,
Culver’s,5,Muy buenas hamburguesas todo muy bonito,2024-04-10T17:47:36.978Z,0,,15,TRUE,,,a week ago,,Dinner,,$20–30,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSURPajRxYlF3EAE,,,,,Google,,106480988302942920791,,,"Very good burgers, everything very nice",,,,,,,,,,
Culver’s,5,,2024-04-05T12:14:32.159Z,0,,13,TRUE,2024-04-05T12:39:43.477Z,,2 weeks ago,,,,,,Take out,,5,5,ChZDSUhNMG9nS0VJQ0FnSUREdU1QVFFnEAE,,,,,Google,,111041173615605376315,,,,,,,,,,,,,
Culver’s,4,Hit the stop after a long day of work.,2024-04-05T02:14:06.534Z,0,,16,FALSE,,,2 weeks ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUREeVB1QnpnRRAB,,,,,Google,,100010679221284777696,,,,,,,,,,,,,
Culver’s,5,,2024-03-31T04:38:42.202Z,0,,45,TRUE,2024-03-31T05:04:05.261Z,,3 weeks ago,,Dinner,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEamNia0NBEAE,,,,,Google,,117299241441426306285,,,,,,,,,,,,,
Culver’s,5,"Fish sandwich was good, onion rings delicious.",2024-03-27T20:30:38.753Z,0,,142,TRUE,,,3 weeks ago,,Lunch,Plenty of parking,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNENXQzUi1BRRAB,,,,,Google,,109218103511852542341,,,,,,,,,,,,,
Culver’s,4,,2024-03-23T01:12:18.346Z,0,,24,FALSE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEZ0tESTJBRRAB,,,,,Google,,103092730970152656208,,,,,,,,,,,,,
Culver’s,5,,2024-03-17T22:15:24.513Z,0,,11,FALSE,2024-03-17T22:40:50.234Z,,a month ago,,Lunch,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5MFo3RmZREAE,,,,,Google,,100788664778686775975,,,,,,,,,,,,,
Culver’s,5,,2024-03-13T01:48:29.545Z,0,,1,FALSE,2024-03-13T02:13:35.940Z,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ5MklPUU1nEAE,,,,,Google,,105897223173688069986,,,,,,,,,,,,,
Culver’s,5,Great food served by very congenial and friendly staff. Excellent frozen custard as well.,2024-03-12T01:58:18.651Z,0,,454,TRUE,,,a month ago,,Other,,$1–10,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5Z0wzLW5nRRAB,,,,,Google,,118018129089831089271,,,,,,,,,,,,,
Culver’s,2,Prices can be better,2024-03-11T19:05:44.639Z,0,,29,FALSE,2024-03-12T13:45:12.474Z,,a month ago,,Dinner,,,,Take out,3,3,2,ChZDSUhNMG9nS0VJQ0FnSUM5MzRHcFhREAE,,,,,Google,,109178280003973977913,,,,,,,,,,,,,
Culver’s,3,,2024-03-11T12:56:34.373Z,0,,1,FALSE,2024-03-11T13:14:52.846Z,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5cjluaFBREAE,,,,,Google,,108383423037342629687,,,,,,,,,,,,,
Giordano's,5,,2024-04-21T20:10:17.334Z,0,,71,TRUE,2024-04-22T13:56:12.486Z,,a day ago,,Dinner,,$100+,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqcnBPMEhnEAE,,,,,Google,,103478820934965828146,,,,,,,,,,,,,
Giordano's,5,"Just came out from eating our server Ana made us feel comfortable. Food was 10/10, service 10/10 would definitely recommend. Thank you Ana you need a raise :)",2024-04-21T01:24:21.530Z,1,,2,FALSE,2024-04-22T13:56:25.500Z,,2 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqNXNqd0dnEAE,,,,,Google,,116360788018546887950,,,,,,,,,,,,,
Giordano's,3,,2024-04-20T18:48:59.908Z,0,,3,FALSE,2024-04-22T13:58:42.612Z,,2 days ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqaHBtZG1BRRAB,,,,,Google,,101813397984708500494,,,,,,,,,,,,,
Giordano's,5,Excelente pizza...!,2024-04-19T01:21:48.018Z,0,,46,TRUE,2024-04-19T17:07:10.365Z,,4 days ago,,Dinner,Plenty of parking,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqdkk3UDV3RRAB,https://lh5.googleusercontent.com/p/AF1QipP85p5chswiHN4RvASIL2KoZB88uchkTnUtftUr=w150-h150-k-no-p,,,,Google,,118189552420535828660,,,Excellent pizza...!,,,,,,,,,,
Giordano's,4,,2024-04-14T21:51:55.342Z,0,,1,FALSE,2024-02-19T15:01:56.729Z,,a week ago,,,,,,,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUNkbzZUWGFBEAE,,,,,Google,,105771649397166821468,,,,,,,,,,,,,
Giordano's,5,First time trying the chicago style pizza and I was impressed. Finally had a pizza with the right amount of cheese,2024-04-13T12:52:58.120Z,0,,18,FALSE,2024-04-15T14:07:27.491Z,,a week ago,,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREZzdXYUpnEAE,,,,,Google,,111552968537275049500,,,,,,,,,,,,,
Giordano's,5,,2024-04-11T10:36:06.015Z,0,,9,TRUE,2024-04-11T16:24:30.849Z,,a week ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURENlphRGpnRRAB,,,,,Google,,108811769383279815889,,,,,,,,,,,,,
Giordano's,5,,2024-04-10T21:06:27.719Z,0,,7,TRUE,2024-04-11T14:31:06.113Z,,a week ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMFl5VmdRRRAB,,,,,Google,,107953245484281687826,,,,,,,,,,,,,
Giordano's,5,,2024-04-10T17:18:39.791Z,0,,71,TRUE,2024-04-10T20:27:49.765Z,,a week ago,,Lunch,,$20–30,,Dine in,5,5,3,ChZDSUhNMG9nS0VJQ0FnSURENGQyMGRnEAE,,,,,Google,,118003972920846450793,,,,,,,,,,,,,
Giordano's,5,The food was very very good. Service was excellent as well. Try the mozzarella triangles!,2024-04-09T10:29:42.767Z,0,,32,TRUE,2024-04-12T17:51:44.215Z,,a week ago,,Dinner,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREOXJ1S0pREAE,,,,,Google,,102786063927914629115,,,,,,,,,,,,,
Giordano's,5,,2024-04-09T04:05:27.412Z,0,,56,TRUE,2024-04-10T16:34:02.950Z,,a week ago,,Lunch,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMXJ5RnBRRRAB,,,,,Google,,113751290269460326095,,,,,,,,,,,,,
Giordano's,4,"We went to the location just outside of Midway. Really cool inside with good parking. Our server was wonderful. Their Italian chopped salad was great, and we had a deep dish pizza. I prefer a NY style, but am glad to have tried it.",2024-04-08T20:12:41.208Z,0,,9,FALSE,2024-04-09T14:33:19.358Z,,2 weeks ago,,Dinner,,,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUREcHNYaUZBEAE,https://lh5.googleusercontent.com/p/AF1QipO4HXwgeX0lV_J_4ke3UzZJNbbJiObrMrxiqaQU=w150-h150-k-no-p,,,,Google,,102722365436014705711,,,,,,,,,,,,,
Giordano's,5,,2024-04-08T00:40:57.656Z,0,,7,TRUE,2024-04-09T14:33:55.124Z,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREcXRUZnFRRRAB,https://lh5.googleusercontent.com/p/AF1QipPQfT7QkVh1sI3noQM7U36VRdb-w5qO8KQzmcNN=w150-h150-k-no-p,,,,Google,,108039128672100919812,,,,,,,,,,,,,
Giordano's,5,Siempre buen lugar y buen servicio!,2024-04-07T23:13:49.034Z,0,,260,TRUE,2024-04-09T14:34:03.025Z,,2 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREeXRtaWZREAE,,,,,Google,,112745120934565301216,,,Always good place and good service!,,,,,,,,,,
Giordano's,5,Amazing watching planes fly over as we eat Chicago style deep dish pizza,2024-04-05T23:33:43.752Z,0,,28,TRUE,2024-04-08T14:07:52.751Z,,2 weeks ago,,Dinner,,$10–20,,Dine in,4,5,3,ChZDSUhNMG9nS0VJQ0FnSURENUt1alBBEAE,,,,,Google,,109555967980994942184,,,,,,,,,,,,,
DeColores,5,,2024-04-16T17:30:44.514Z,0,,9,TRUE,,,6 days ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqb01lOHVBRRAB,,,,,Google,,108694388131947089088,,,,,,,,,,,,,
DeColores,1,"It was not busy at all. 1900 was the time on 3/22.  I sat in the corner since the high areas were taken. About half way through a lady tending to the bar patrons says ""ma'am,  I hope your not too comfortable,  that is for handicap people."" 2 other patrons say...""there are no handicap people, but we're sure you'd get up."" I look around and the place is empty. Not a sign in the entire place for handicap people.  I get up,  pick up my meal and sit somewhere else. Here is the picture of the handicap area. I honestly feel like the lady was unprofessional and targeting me.   She created an unpleasant environment. The food was not good and when this happened, I wanted to regurgitate everything.  20$ for 1 scoop of rice and all sides are in plastic minicups prepackaged the size of a spoon. Chips left grease streaks on the bag.",2024-03-23T00:57:32.719Z,0,,45,TRUE,,,a month ago,,Dinner,,$20–30,,Dine in,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUQ5Xzlmei1BRRAB,https://lh5.googleusercontent.com/p/AF1QipOlM4-_6ZMH3r45K8i15XA3fUer26tNIYvkfthF=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNN-LSVrUCSmppVV0sKQVLERGUyNGENGLzMYLH9=w150-h150-k-no-p,,,Google,,100008256414997025630,,,,,,,,,,,,,
DeColores,3,,2024-02-25T02:21:06.390Z,0,,1,FALSE,,,a month ago,,,,,,Delivery,,,,ChdDSUhNMG9nS0VJQ0FnSURkbWRhUnJ3RRAB,,,,,Google,,118328112169327538631,,,,,,,,,,,,,
DeColores,1,The positive reviews must be from people that work there. This place is horrendous.,2024-02-08T03:47:03.621Z,0,,16,FALSE,,,2 months ago,,,,,,,2,1,1,ChdDSUhNMG9nS0VJQ0FnSUR0OTVXZmlnRRAB,,,,,Google,,100516173928662903074,,,,,,,,,,,,,
DeColores,5,Amazing,2024-01-12T01:46:28.738Z,0,,78,TRUE,,,3 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNOLVBxbkd3EAE,,,,,Google,,115900644718552583682,,,,,,,,,,,,,
DeColores,1,,2024-01-10T19:43:51.976Z,0,,18,TRUE,,,3 months ago,,,,,,,2,2,2,ChdDSUhNMG9nS0VJQ0FnSUQxcjdqUTVnRRAB,,,,,Google,,106379539080688669479,,,,,,,,,,,,,
DeColores,1,"It’s edible food. Dry meat, lacking any real flavor. Ridiculous price for garbage food, you’re better off going to get stuff in the markets. Again, the staff were horrible. 5 workers were standing around or on their phones, and they acted like WE were inconveniencing THEM when ordering food during lunch time. The best thing about them was the annoying music that was driving away customers who were as tired and hungry as us. Edit: worst tacos ever, confirmed by 3 of us.",2023-12-29T18:57:25.562Z,0,,204,TRUE,,,3 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMxanRTQkVnEAE,,,,,Google,,100028345493925848703,,,,,,,,,,,,,
DeColores,1,Food was very bland and expensive for the price and the tacos dripped oil on my leggings 😢,2023-12-25T00:27:15.363Z,0,,62,TRUE,,,3 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMxblB5ZWtRRRAB,,,,,Google,,117571766538289682227,,,,,,,,,,,,,
DeColores,1,"Honestly was so sad as I scanned my card. The food looked abysmal, they definitely take advantage of people who expect decent quality for the price (like myself). Crazy that they list “choices of protein” when chicken is all they have, unless you want a $20 bowl that has some dry steak.",2023-12-19T20:03:38.795Z,0,,7,TRUE,,,4 months ago,,Lunch,,$10–20,,Dine in,1,1,1,ChZDSUhNMG9nS0VJQ0FnSURWX19Ic2N3EAE,,,,,Google,,111901696970531775436,,,,,,,,,,,,,
DeColores,5,,2023-12-15T00:39:29.717Z,0,,,FALSE,,,4 months ago,,,,,,,3,5,5,ChdDSUhNMG9nS0VJQ0FnSURWcmZfdmpRRRAB,,,,,Google,,112973725329505712013,,,,,,,,,,,,,
DeColores,1,"Tried to order here tonight and they only have two meat options: chicken and steak. The steak is an automatic $4 upcharge. Upon trying to order from a very reluctant worker (saw us walk up to the counter, look at us, and then walk away), she informed us that the chicken was gone and that the only protein offered was steak. She said it would be four dollars extra, even though they were out of any other option. Poor service and even poorer options.",2023-11-18T02:03:19.072Z,0,,11,FALSE,,,5 months ago,,,,,,,1,,1,ChdDSUhNMG9nS0VJQ0FnSUNsdHBEMGhnRRAB,,,,,Google,,114069616503602812653,,,,,,,,,,,,,
DeColores,1,"Foods as bad as it is overpriced, don't eat here if your hoping to get something edible besides the rice",2023-09-10T17:27:21.309Z,0,,2,FALSE,,,7 months ago,,Lunch,,$20–30,,,2,2,3,ChdDSUhNMG9nS0VJQ0FnSUNaenZ2Yy1nRRAB,,,,,Google,,108778564927680044815,,,,,,,,,,,,,
DeColores,1,$24 for a burrito bowl and water. This doesn’t include the horrível customer service you get with it.,2023-09-05T19:02:01.121Z,0,,17,TRUE,,,7 months ago,,,,,,,2,1,1,ChZDSUhNMG9nS0VJQ0FnSUNackpxOGFnEAE,https://lh5.googleusercontent.com/p/AF1QipPxjuoZkAC22Cv7qFEOmprmMYnXAd-Bvxp6dSyn=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN5X-3B6NZGKsulNSIIuApFoYszOfodXZgHgWMR=w150-h150-k-no-p,,,Google,,103357765579928043321,,,,,,,,,,,,,
DeColores,1,Super ghetto didn't have rice or beans but still expected people to pay full price. Fire the whole staff start over. Not a atmosphere for family's or anyone,2023-09-01T19:07:42.674Z,0,,3,FALSE,,,7 months ago,,Lunch,,$20–30,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUNad01pREZnEAE,,,,,Google,,111099591266446898945,,,,,,,,,,,,,
DeColores,1,"Ordered steak tacos - got chicken - didnt notice after I left because I got to-go.
Chicken dry as jerky.
Food line wouldn't make bartenders food order, so bartender had to prepare it herself. Bar was busy so food took forever.
$20 for a cocktail or mimosa is robbery.
Averages $40 a person with a beverage.

Never go here.",2023-07-30T18:03:13.501Z,0,,5,TRUE,,,8 months ago,,Lunch,,$30–50,,Take out,1,2,2,ChdDSUhNMG9nS0VJQ0FnSUNwM0ltRzR3RRAB,,,,,Google,,100450420788785439224,,,,,,,,,,,,,
Windy City Taproom,1,Awful.,2023-10-16T21:11:53.525Z,0,,192,TRUE,,,6 months ago,,,,,,,,1,1,ChdDSUhNMG9nS0VJQ0FnSUM1NC15R2lBRRAB,,,,,Google,,100214943289271609308,,,,,,,,,,,,,
Windy City Taproom,1,,2023-07-18T04:51:32.977Z,0,,6,TRUE,,,9 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURKX3B2M0hREAE,,,,,Google,,106340010584248719667,,,,,,,,,,,,,
Windy City Taproom,5,,2023-05-25T01:36:09.036Z,0,,1,FALSE,,,10 months ago,,,,,,,,,5,ChdDSUhNMG9nS0VJQ0FnSUN4NDd5ZW53RRAB,,,,,Google,,117684507506143636207,,,,,,,,,,,,,
Windy City Taproom,1,"I waited for 5 minutes, no one acknowledged I was there. The guy next to me asked for a menu for me when they asked if he needed something. I waited another 10 minutes. I never saw the bartender again. I left.

Everything was equally terrible at the other airport restaurants, so I came back. I got a beer and ordered food all at once since I didn’t know if anyone would come back. I drank my beer. I ordered a second. The bartender was very difficult to get service from. Eventually I had to leave to catch my flight and I asked to have the food I didn’t receive removed from my bill. The bartender blamed me for not getting the food and said he’d have to wait for a manager to correct my check. I was moments between leaving without paying my bill but catching my flight, or paying and missing it. I barely made it.

I try to give the benefit of the doubt, but this place suuuuuuuucks.",2023-03-10T04:39:34.982Z,2,,4,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURoX3RpdUFnEAE,,,,,Google,,108651076659379311706,,,,,,,,,,,,,
Windy City Taproom,1,,2023-02-12T01:03:26.399Z,0,,6,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNoNXVIaVdBEAE,,,,,Google,,114887652276945637144,,,,,,,,,,,,,
Windy City Taproom,3,Ok joint however if they can add few vegetarian options for munching except fries that would make it awesome as its just at B gates and ok,2022-11-24T01:06:03.104Z,0,,256,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQtM1BYcWhRRRAB,https://lh5.googleusercontent.com/p/AF1QipOweb4nwEhmXLeC1HhZNNOYmvrklMKWbENeUXXe=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP026nDv6MVUnlaauACBNuKqo890XJfarfW26U7=w150-h150-k-no-p,,,Google,,108118614562553651955,,,,,,,,,,,,,
Windy City Taproom,2,"Others have said it all ... A tap room with no taps? Worst of all the bartender laughed and said there were not any taps for a long time. That was the most service we had all night. Had to almost tackle her to pay the bill. Is there any management here? It's an airport bar, I expect very little, but still this was sad.",2022-10-10T02:22:14.578Z,2,,26,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURldHFfaUNBEAE,,,,,Google,,117617002690597983967,,,,,,,,,,,,,
Windy City Taproom,3,"Stopped by on my way to my gate on the B Concourse. I had a nice cold beer and the bartender was entertaining. There are no beers in tap at the ""Taproom."" Not much bar seating and with only one bartender, service was slow do to all the people wanting a beverage.",2022-09-30T18:13:49.456Z,2,,322,TRUE,,,a year ago,,Other,,$10–20,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSURlcU16cDVBRRAB,https://lh5.googleusercontent.com/p/AF1QipMHtgS5zYSS11x71Gmf_MajVia9ijNdRqzjEktg=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOtqujlwKKXRwj--Rk7q1MeE5vbYXplh66muQA8=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOyACLdLwxU_f7pDt7bIX1fGAt2odX0KN11l2K_=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMH_DapZg2x4Mp2_y2ORhY2AH7gVmUvxQrZfuZL=w150-h150-k-no-p,Google,,102530637665121387457,,,,https://lh5.googleusercontent.com/p/AF1QipOW_1-YiYZYZKOH-nRKN03rSMJm7cyrEPuSVPah=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMQT-NzBDN03p09SVaYHabc9-FcofzQBCrHHzwY=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNoP_KnB40VbIPPNxAyOF-xhES7Fmnr4tyHqwlh=w150-h150-k-no-p,,,,,,,
Windy City Taproom,1,"Called a taproom, but no beers on tap…what the??? Only nice thing about the place was the bartender. She was friendly, attentive, and sympathetic to non-taproom situation. If you’re not going to get the tap system fixed, change the name.",2022-09-29T16:47:37.811Z,0,,31,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURlMEpMOVZ3EAE,,,,,Google,,117064073918472145143,,,,,,,,,,,,,
Windy City Taproom,1,"I remember coming here years ago. Place was hopping, business travelers, good food at the bar, bar service was excellent, strong drinks (double for a dollar more), lots of life. Walk in there now and it's an utter joke. Can't get a cocktail to save your life and I've had stronger drinks at a junior high dance. The food is awful. I could have made the food they served for $1.50... sell me frozen things and give me a microwave. Avoid. BYO PB&J.",2022-09-06T00:58:12.964Z,2,,25,FALSE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNlLVB5Snd3RRAB,,,,,Google,,110156777919173683882,,,,,,,,,,,,,
Windy City Taproom,4,"Goo place for a quick bite and a few drinks between flights,",2022-08-18T23:27:47.422Z,0,,806,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR1dXBYb2dRRRAB,https://lh5.googleusercontent.com/p/AF1QipOElxv05aV1oFyo7Pr-LMEVMwQGhRV-1W6XQiYG=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO8A2IKSAA-Laqsxdet0MnMPFKUjRMMM054TqyE=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO4Asn1Mqdk0J8GsNwobzN0r7kkgr92hnMvq0Gf=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMMxGN4vZAb6WjxXKHW1s7RXlctPLQ6FNXBNDyT=w150-h150-k-no-p,Google,,112192201584572811338,,,,,,,,,,,,,
Windy City Taproom,1,"Workers were rude. Sign said open til 10. So we got a beer at 9:15. Upon sitting down we were told they close in 5 minutes. When I questioned staff she said, she needed to go home and the bar would serve us to go, but she had to clean the restaurant.",2022-07-27T02:30:16.023Z,0,,261,TRUE,,,a year ago,,Other,,$1–10,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN1eG9LbV9RRRAB,,,,,Google,,111980556635336245343,,,,,,,,,,,,,
Windy City Taproom,5,"Nico was the star of the show. Absolutely love him and will be making my detours through MDW if available because of him, him manager however needs to readdress her attitude towards her staff. Nico was running around like crazy very personable to everyone who entered.",2022-07-16T18:54:11.741Z,1,,12,FALSE,,,a year ago,,Other,,$20–30,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSURPOS1iTUpREAE,,,,,Google,,107381142476057819101,,,,,,,,,,,,,
Windy City Taproom,1,"T E R R I B L E
Payed $17.48 for this excuse of a hamburger.
Waste your money and time if you want to",2022-07-16T00:06:24.494Z,0,,58,TRUE,,,a year ago,,Dinner,,$50–100,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSURPcDktcDdnRRAB,,,,,Google,,103352841930018890328,,,,,,,,,,,,,
Windy City Taproom,2,"With $18 chicken strips and $5 extra for fries that aren’t cooked, how could you possibly go wrong?! Burgers were alright. Size of your fist though.",2022-07-11T17:49:50.360Z,0,,83,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURPN1lTMDV3RRAB,,,,,Google,,118414958134596670955,,,,,,,,,,,,,
AV Anthony's,1,Usedto be a great neighborhood place. It got sold. The food is bad. Service is worse. To top it off they have fake ads to get people in the door.  Go to Rudis or Nickys.,2024-04-19T21:36:14.393Z,0,,41,TRUE,2018-07-28T01:31:16.138Z,,3 days ago,,,,,,,1,2,1,ChZDSUhNMG9nS0VJQ0FnSUNBa2NtVUVREAE,,,,,Google,,108748822375698132707,,,,,,,,,,,,,
AV Anthony's,5,Fresh food and the Grecian chicken is a must have.,2024-04-16T22:56:58.958Z,1,,44,TRUE,2024-04-17T12:33:25.632Z,,6 days ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqME5hMC1RRRAB,,,,,Google,,105342783998514104803,,,,,,,,,,,,,
AV Anthony's,1,,2024-04-15T03:22:48.849Z,0,,10,FALSE,2024-04-17T12:37:18.456Z,,a week ago,,,,,,,3,3,3,ChdDSUhNMG9nS0VJQ0FnSUREeC1YamhnRRAB,,,,,Google,,114029650758630429252,,,,,,,,,,,,,
AV Anthony's,2,"Food was cold.  Bread was huge on burger, patties were smal.  No seasoning.  I don't no know if they've changed owners, but it's not the same.",2024-04-14T00:55:23.759Z,1,,89,TRUE,2024-04-17T12:47:51.016Z,,a week ago,,Dinner,,$30–50,,Delivery,,1,,ChZDSUhNMG9nS0VJQ0FnSUREMF9PRktBEAE,,,,,Google,,103835133503961378681,,,,,,,,,,,,,
AV Anthony's,5,,2024-04-13T03:09:32.940Z,0,,18,TRUE,2024-04-17T12:50:08.205Z,,a week ago,,Dinner,Plenty of parking,$10–20,,Take out,4,4,2,ChdDSUhNMG9nS0VJQ0FnSUREN2Y3VnRnRRAB,,,,,Google,,115916566344849226653,,,,,,,,,,,,,
AV Anthony's,3,This place trying to tax. Now.,2024-04-07T22:33:02.107Z,1,,42,TRUE,2024-04-10T11:54:13.528Z,,2 weeks ago,,,,,,,3,3,2,ChdDSUhNMG9nS0VJQ0FnSUREeXFybXRBRRAB,,,,,Google,,116342416289660390233,,,,,,,,,,,,,
AV Anthony's,2,,2024-04-07T21:49:48.244Z,0,,25,TRUE,2024-04-10T11:58:02.801Z,,2 weeks ago,,,,,,,2,2,2,ChdDSUhNMG9nS0VJQ0FnSUREeXFEM2h3RRAB,,,,,Google,,111070533396138015957,,,,,,,,,,,,,
AV Anthony's,5,,2024-04-07T16:59:25.897Z,0,,6,FALSE,2024-04-07T17:10:07.909Z,,2 weeks ago,,,,,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUREc3NXbExBEAE,,,,,Google,,116697270115996061452,,,,,,,,,,,,,
AV Anthony's,5,,2024-04-01T02:31:23.696Z,0,,1,FALSE,2024-04-01T09:46:20.284Z,,3 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEbzlHMHl3RRAB,,,,,Google,,113268030659483052971,,,,,,,,,,,,,
AV Anthony's,2,Foods okay. Burgers are paper thin. The site shows items in pictures that don’t come the way they’re shown. Feels like false advertisement. Whether it shows fries in the customization box is irrelevant because the assumption is you get everything in the picture for the SPECIAL.,2024-03-31T19:56:42.773Z,1,,3,FALSE,2024-04-01T09:48:59.023Z,,3 weeks ago,,Lunch,,,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUNEX1lXUFl3EAE,https://lh5.googleusercontent.com/p/AF1QipNwZ7aerwvWbSLAQYwb9WtDtn41wRGAkQtYxjz_=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOdyko4N47KyYWqZzb_pqH7PVaUfchInkmwlFWR=w150-h150-k-no-p,,,Google,,114329628582342179948,,,,,,,,,,,,,
