title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16
Lucky Chicken,5,"The food is wonderful, the service is friendly, the whole place is a delightful surprise! Can’t wait to come back to Cary so we try more of the delicious food. Try the Ceviche Mix or the Saltado de Pollo 🤩",2024-04-07T18:42:59.549Z,0,,43,TRUE,,,2 weeks ago,,Lunch,,$20–30,,Dine in,3,5,5,ChZDSUhNMG9nS0VJQ0FnSUREOHFteENnEAE,,,,,,Google,,106296252835227111910,,,,,,,,,,,,,,,,
Lucky Chicken,1,"90 DOLLARS FOR THIS OUTRAGEOUS EXPERIENCE!!! To begin with these prices were insane and for what, the food was not good at all. The chicken was very undercooked and the fish looked liked it was swimming in a deep frier. We ordered a SIDE of yucca fries and we got a whole entire dish made with yuca fries for about 9 dollars which isn’t what we ordered plus it tasted horrible. We then asked about it and the employee said,”I brought it out to your table so I added it to the bill,” even though we never ordered it. The whole experience was just not good and the food took way too long to come out. Overall I do NOT Recommend coming here.",2024-04-07T17:44:15.511Z,0,,1,FALSE,,,2 weeks ago,,Lunch,,$20–30,,Dine in,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUREOHZEVm5BRRAB,,,,,,Google,,114655550973585829636,,,,,,,,,,,,,,,,
Lucky Chicken,4,"Very different food and favors from the usual fare. Definitely worth the somewhat higher prices. Not fast food, just good food.",2024-04-07T17:24:35.602Z,0,,9,FALSE,,,2 weeks ago,,,,,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUREc29lbU1REAE,,,,,,Google,,109667061993347487442,,,,,,,,,,,,,,,,
Lucky Chicken,5,We only got fish ceviche but it was amazing and authentic.,2024-04-06T23:49:49.862Z,0,,8,FALSE,,,2 weeks ago,,,,,,,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUREdlBYcGhRRRAB,,,,,,Google,,107835017976614761804,,,,,,,,,,,,,,,,
Lucky Chicken,5,The food (Ceviche and Jalea) was espectacular!! Thanks so so much..,2024-04-06T21:46:20.897Z,0,,3,FALSE,,,2 weeks ago,,,,$30–50,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREM0t1OUh3EAE,,,,,,Google,,108944381796189910602,,,,,,,,,,,,,,,,
Lucky Chicken,5,"The food was good, I had the mussels app and it was to die for, my fiance is vegetarian and loved the plantain dish and he Cleared his plate!
Overall really good. Yes, it can be alittle pricey for the seafood entrees, but if you think of it as a sitdown restaurant and not carry out, the cost is more reasonable.",2024-04-03T22:06:54.914Z,0,,42,TRUE,,,2 weeks ago,,,Plenty of parking,$10–20,Highly recommend,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEdjlUMlVBEAE,,,,,,Google,,111889066498301448712,,,,,,,,,,,,,,,,
Lucky Chicken,5,The food was delicious! We had what the owner recommended and loved it. Definitely worth eating here.,2024-03-29T23:45:58.827Z,0,,26,TRUE,,,3 weeks ago,,Dinner,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEcWFIYVd3EAE,,,,,,Google,,102806538440152881362,,,,,,,,,,,,,,,,
Lucky Chicken,1,"If you wanna eat garbage or have a bad experience you should go to this restaurant because this has to be the worst restaurant that I've ever been I wonder if the ""chef"" knows what seasoning is or what it means because the only think that I could've taste was old grease I don't know how this place is allowed to be open. I regret spending my money on this garbage because I wasn't able to finish it so I threw it all to the trash.",2024-03-27T18:33:12.263Z,0,,1,FALSE,,,3 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNENXNDUHhnRRAB,,,,,,Google,,117367394147530806368,,,,,,,,,,,,,,,,
Lucky Chicken,4,"The ceviche I had was good, perhaps on the slightly expensive side. Restaurant was small, seemed like more of a take-out place.",2024-03-25T12:19:56.683Z,0,,225,TRUE,,,4 weeks ago,,,,,,,3,4,4,ChdDSUhNMG9nS0VJQ0FnSUNEN0lMY2l3RRAB,,,,,,Google,,106766734655812394885,,,,,,,,,,,,,,,,
Lucky Chicken,5,First time after Easter bunny pictures at bass pro shops. We needed a quick easy family friendly place to take the baby… wow! Flavor town! We are so happy to have found an authentic taste and completely cleaned the chicken bones,2024-03-23T22:36:28.542Z,0,,3,FALSE,,,4 weeks ago,,Dinner,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEcUliOGp3RRAB,,,,,,Google,,113183968665023553461,,,,,,,,,,,,,,,,
Lucky Chicken,5,The ceviche classic fish is excellent,2024-03-22T12:04:13.105Z,0,,1,FALSE,,,a month ago,,Lunch,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5ajdfVDNBRRAB,,,,,,Google,,100932291474115160572,,,,,,,,,,,,,,,,
Lucky 7,4,,2024-04-13T23:26:39.882Z,0,,1,FALSE,,,a week ago,,Dinner,,$1–10,,Take out,3,3,5,ChRDSUhNMG9nS0VJQ0FnSUREMDhwWRAB,,,,,,Google,,104576798068767029000,,,,,,,,,,,,,,,,
Lucky 7,5,I have been eating at this place for Almost 2 years now I love it !,2024-04-06T15:51:53.941Z,0,,2,FALSE,2024-04-06T15:57:43.347Z,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREN0lqSHlRRRAB,,,,,,Google,,113314189365307137133,,,,,,,,,,,,,,,,
Lucky 7,5,"This is the best restaurant so far. The food is tasty, they serve very quick and they provide good atmosphere for dine in. I recommend this restaurant for the food and money. 😀",2024-04-03T23:23:30.824Z,0,,3,FALSE,,,2 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEdjhuTktnEAE,,,,,,Google,,111729787132490460310,,,,,,,,,,,,,,,,
Lucky 7,5,PORK FRIED RICE IS MY FAVORITE!! Good Food & Good Service,2024-03-24T17:21:12.937Z,0,,2,FALSE,,,4 weeks ago,,Lunch,,$1–10,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNENUlLVHZBRRAB,https://lh5.googleusercontent.com/p/AF1QipPJSX25uPMBjfjLQ4MY6HvBBkp2_7ADAsIsAToR=w150-h150-k-no-p,,,,,Google,,115815560290877762561,,,,,,,,,,,,,,,,
Lucky 7,5,"Crab Rangoon, egg rolls, and shrimp. Excellent flavor., Perfect temperature.",2024-03-22T00:39:45.125Z,0,,22,TRUE,2024-03-22T00:51:02.214Z,,a month ago,,Other,Plenty of parking,$10–20,,Take out,3,5,4,ChZDSUhNMG9nS0VJQ0FnSUQ5NTc2YUZBEAE,,,,,,Google,,100805713497955912208,,,,,,,,,,,,,,,,
Lucky 7,5,A restaurant where you have experienced good food,2024-03-21T14:51:14.626Z,1,,2,FALSE,,,a month ago,,Dinner,,$50–100,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURKeThTbHFnRRAB,,,,,,Google,,117822519573257420340,,,,,,,,,,,,,,,,
Lucky 7,5,Great food with wonderful service.,2024-03-21T00:06:36.449Z,0,,2,FALSE,,,a month ago,,Dinner,,,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5aS1DaWp3RRAB,,,,,,Google,,111387113323531613422,,,,,,,,,,,,,,,,
Lucky 7,5,best Chinese food in Cary,2024-03-20T21:08:18.824Z,0,,1,FALSE,,,a month ago,,Dinner,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5czdlT293RRAB,,,,,,Google,,117931882728015861900,,,,,,,,,,,,,,,,
Lucky 7,5,Love them always nice,2024-03-18T01:38:48.356Z,0,,1,FALSE,,,a month ago,,,,,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5c1kzR19nRRAB,,,,,,Google,,101312269930151044562,,,,,,,,,,,,,,,,
Lucky 7,5,,2024-03-17T22:27:57.175Z,0,,,FALSE,2024-03-17T22:39:56.426Z,,a month ago,,Lunch,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5MGJIYm5nRRAB,,,,,,Google,,115377939432552923225,,,,,,,,,,,,,,,,
Lucky 7,5,Awesome food!,2024-03-17T01:44:41.337Z,0,,1,FALSE,2024-03-17T22:40:13.747Z,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5N3U2TjBRRRAB,,,,,,Google,,105634748634255547240,,,,,,,,,,,,,,,,
Lucky 7,5,,2024-03-17T01:42:45.332Z,0,,,FALSE,2024-03-17T22:40:46.694Z,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5N3E2Z0N3EAE,,,,,,Google,,109889545741708438611,,,,,,,,,,,,,,,,
Lucky 7,5,,2024-03-16T22:45:02.000Z,0,,,FALSE,2024-03-17T22:41:11.832Z,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5cnRTWHFRRRAB,,,,,,Google,,118038527806007635616,,,,,,,,,,,,,,,,
Lucky 7,5,Love it!,2024-03-16T22:30:46.065Z,0,,1,FALSE,2024-03-17T22:41:33.758Z,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5cnZDN2xBRRAB,,,,,,Google,,108889678586545758281,,,,,,,,,,,,,,,,
Lucky 7,5,Great spot for lunch or dinner! Staff warm and welcoming. The atmosphere is inviting and the food was delicious.  We had the bacon wrapped meatloaf and Cajun shrimp with truffle fries for our app. So so so good!!,2024-03-12T11:49:44.891Z,0,,142,TRUE,,,a month ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5MEttcmxnRRAB,,,,,,Google,,111004083698665177431,,,,,,,,,,,,,,,,
Taco Bell,4,"The service was great, and everyone was friendly, but my drink tasted funny, so I took the lid off and smelled it. It smelled like sour mop water. But everything else I ordered was great, fresh and hot.",2024-04-21T03:13:32.814Z,0,,64,TRUE,,,2 days ago,,Lunch,,$10–20,,Take out,5,3,5,ChZDSUhNMG9nS0VJQ0FnSUNqNW8zMEZREAE,,,,,,Google,,100823719858960077143,,,,,,,,,,,,,,,,
Taco Bell,1,Could taste mold/mildew in Fruit punch from soda fountain. Taco shells were stale. Very dissatisfied,2024-04-19T21:45:12.821Z,0,,2,FALSE,,,3 days ago,,Other,,$1–10,,Take out,3,1,3,ChdDSUhNMG9nS0VJQ0FnSUNqOG92WWtRRRAB,,,,,,Google,,108032318034693267175,,,,,,,,,,,,,,,,
Taco Bell,5,"I come here weekly and I'm not their only regular.  Even when I'm on a diet I just save most of my days calories so I can get my Taco Bell fix.  Order through the app and get great deals on food.  Love the friendly staff.  Look ""sometimes you wanna go where everybody knows your name!""",2024-04-04T20:53:43.936Z,0,,24,TRUE,,,2 weeks ago,,Lunch,,$1–10,,Take out,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUREaUpLdXh3RRAB,,,,,,Google,,113017963569165856609,,,,,,,,,,,,,,,,
Taco Bell,5,,2024-04-02T19:27:00.038Z,0,,1,FALSE,,,3 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNENTltaTBnRRAB,,,,,,Google,,116537652480723670835,,,,,,,,,,,,,,,,
Taco Bell,5,Soft Taco supreme's are not what they used to be and made very sloppy and cold. Prep person needs to be trained.,2024-03-18T17:53:57.412Z,1,,167,TRUE,,,a month ago,,Lunch,,$1–10,,Take out,,1,3,ChdDSUhNMG9nS0VJQ0FnSUR5bVp1WG9BRRAB,,,,,,Google,,106438213527945022993,,,,,,,,,,,,,,,,
Taco Bell,4,,2024-03-18T16:23:09.940Z,0,,97,TRUE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5MmZ5YnNBRRAB,,,,,,Google,,117703622599905742645,,,,,,,,,,,,,,,,
Taco Bell,1,I love taco bell but this is the slowest taco bell ive ever been to and its been this way since covid.,2024-01-27T19:02:37.341Z,0,,4,FALSE,,,2 months ago,,,,,,,1,3,1,ChZDSUhNMG9nS0VJQ0FnSUN0Z1BEZEpBEAE,,,,,,Google,,107362833597813571659,,,,,,,,,,,,,,,,
Taco Bell,4,Bueno,2024-01-23T13:29:21.349Z,0,,48,TRUE,,,3 months ago,,,,,,,5,4,4,ChdDSUhNMG9nS0VJQ0FnSUROOGIzbXhRRRAB,,,,,,Google,,103768875328501292062,,,Well,,,,,,,,,,,,,
Taco Bell,5,Toca Bell and KFC under one roof how can you go wrong...,2024-01-17T23:55:17.408Z,0,,125,TRUE,,,3 months ago,,Lunch,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNOcTZUTWd3RRAB,,,,,,Google,,105732804928991518812,,,,,,,,,,,,,,,,
Taco Bell,5,Really good. Great service. No line.,2024-01-13T17:34:27.360Z,0,,117,TRUE,,,3 months ago,,Lunch,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNONnF5OGZBEAE,,,,,,Google,,103508856828378010001,,,,,,,,,,,,,,,,
Taco Bell,5,When we go to North we always end up in this Taco Bell. It’s fresh food and taste perfect. Awesome food and very well maintained,2023-12-31T14:32:18.979Z,0,,148,TRUE,,,3 months ago,,Brunch,,$1–10,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUMxMGYzclZREAE,,,,,,Google,,100474246543284085260,,,,,,,,,,,,,,,,
Taco Bell,5,Had a great  experience  and the service was fast and friendly,2023-12-23T14:08:45.863Z,0,,21,FALSE,,,4 months ago,,Lunch,,$10–20,Highly recommend,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUMxMU9pcHRnRRAB,,,,,,Google,,116179124437319744309,,,,,,,,,,,,,,,,
Taco Bell,3,,2023-12-21T02:49:34.359Z,0,,,FALSE,,,4 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMxc0ltUnNBRRAB,,,,,,Google,,108955513267557544359,,,,,,,,,,,,,,,,
Taco Bell,3,,2023-12-19T15:13:11.702Z,0,,,FALSE,,,4 months ago,,,,,,,2,4,5,ChdDSUhNMG9nS0VJQ0FnSURwXzhpVGdBRRAB,,,,,,Google,,115268459958331950437,,,,,,,,,,,,,,,,
Taco Bell,3,Food was ok. I had to ask again at the window for my condiments and then they forgot to give me my drink had to request that too.,2023-12-14T01:53:43.999Z,0,,233,TRUE,,,4 months ago,,Dinner,Plenty of parking,$1–10,,Take out,5,3,3,ChZDSUhNMG9nS0VJQ0FnSURWMlp2akRREAE,,,,,,Google,,117708592107385555353,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,5,First time in the place. Enjoyed myself with family. Will come back when in North Carolina.,2024-04-23T12:44:09.103Z,0,,139,TRUE,,,7 hours ago,,Lunch,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqbVpHbkl3EAE,,,,,,Google,,105515154579746699630,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,4,"The chicken wings were old, I was disappointed this time visiting the restaurant.",2024-04-23T12:18:25.330Z,0,,284,TRUE,,,7 hours ago,,Lunch,,$10–20,,Dine in,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUNqbWNLZ013EAE,,,,,,Google,,115196765666816614486,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,5,"This was my first visit here.
The service was wonderful.
I really enjoyed my food.
I'll probably return.",2024-04-21T12:34:01.381Z,0,,185,TRUE,,,2 days ago,,Lunch,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqOXViZjhnRRAB,,,,,,Google,,102220251122801526089,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,5,Got the basic chicken and waffles.  Fried chicken pieces were fried perfectly and seasoned nicely.  Waffles were prepared nicely and the “schmear” and sauce brought out the best in both of the above.  Enjoyed very much!,2024-04-19T18:22:10.584Z,0,,4,FALSE,,,4 days ago,,Breakfast,,$10–20,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqc3BxYVd3EAE,,,,,,Google,,107910366125121613865,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,1,"My friend and I went in on a Sunday for a quick, last minute brunch at 3pm. Hosts were great. Food was good. Our server, Valerie F., was not. Maybe she was ready to clock out, bad day, upset she was working on a Sunday... i'm not sure.

Valerie F. had the worst attitude taking our drink order, she was very impatient when taking our food order, she dropped the food off, and was never seen again. My friend went to the kitchen area to ask for a box and as he was walking back to the table, he overheard Valerie say, ""oh, he can come back here to get a box but not his check."" (Rude and uncalled for - considering she had not been back to our table to check on us at all). He turned right around, went back to Valerie , and asked for our check. For context, the restaurant closes at 4pm on Sundays. We paid (with the hostess by the way because Valerie did not come get our debit card) and were out of the doors at 4:05pm.

This was our first time visiting Dame's Chicken and Waffles in Cary and was extremely disappointed in the service and behavior of Valerie. Unfortunately, I will not be returning to this location and spending time and money in an establishment that condones this kind of behavior.

Dames Chicken and Waffles corporate office, restaurant management, and/or God himself should have a conversation with Valerie and I pray she has the day she deserves.

Best,
Joey G.",2024-04-14T21:10:18.235Z,0,,1,FALSE,,,a week ago,,Brunch,,$20–30,,Dine in,3,3,1,ChdDSUhNMG9nS0VJQ0FnSURELS1YUTlRRRAB,,,,,,Google,,108455841318044003851,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,4,"Had the Frizzled Fowl chicken and waffles, and they didn’t disappoint! The chicken was fresh and the drizzle was delicious. Our server was great and the food came out quickly.",2024-04-14T20:13:07.756Z,0,,18,TRUE,,,a week ago,,Lunch,,$10–20,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSURELTV5VFJ3EAE,,,,,,Google,,107037089797333317187,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,5,Chicken and Waffles with blow your socks off,2024-04-13T17:05:13.718Z,0,,38,TRUE,,,a week ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREbzczVHhnRRAB,,,,,,Google,,117378678168444365845,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,3,"I heard one of the hostess tell a customer that “business was bad”. You can kind of tell…
UPDATE: they have improved and I’m here for it!",2024-04-11T15:54:36.004Z,0,,8,FALSE,,,a week ago,,,,,,,3,3,3,ChZDSUhNMG9nS0VJQ0FnSUNKMTktb1RnEAE,,,,,,Google,,100244092685273824943,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,2,"I really dislike patronizing my own people establishments. OMG. It took 20 minutes for someone to come and take my order. Then when she did, she didn't write it down and of course my order was incorrect. Cmon people get it right. Then you wonder why we have negativity towards us. Just get it right it's not that hard. Lastly my darn chicken came out so dark because if old bad grease and it tasted that way that I couldn't eat it. Everything I travel to NC I always try to make this my goto but now I'm startng to second guess. I know I will never revisit the Durham location. Cmon BRUHS. Let's get it back on track.",2024-04-09T17:34:09.313Z,0,,327,TRUE,,,2 weeks ago,,Lunch,,$10–20,,Dine in,2,3,1,ChZDSUhNMG9nS0VJQ0FnSUREN3NpSVlBEAE,,,,,,Google,,101143051856728208059,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,2,"A Friendly Visit to Dames Chicken and Waffles

I had been eagerly anticipating my first visit to Dames Chicken and Waffles, so I arrived bright and early on a Sunday morning at 9:45 am, only to realize that they don't open until 10 am – my bad for not double-checking the hours beforehand! But arriving early turned out to be a blessing, as a small line had already formed outside, and more folks were joining in anticipation of a delicious breakfast.

Once seated, I ordered a glass of water, coffee, and orange juice. However, my excitement dipped momentarily when I noticed some food crumbs in my water. Nonetheless, I decided to give the menu a good look, settling on a waffle with maple pecan-infused butter and the American breakfast.

The waffle, accompanied by its unique buttery topping, was decent, but not quite the flavor explosion I had hoped for. The American breakfast, unfortunately, didn't quite hit the mark either – the turkey bacon was a tad bland, and the sausage patties seemed a bit overdone. But hey, the buttery grits were surprisingly tasty!

To my disappointment, the coffee arrived on the colder side and lacked the robust flavor I was expecting. Despite these minor setbacks, when the bill arrived, I couldn't help but feel it was a tad steep for the overall dining experience.

In the end, while my visit to Dames Chicken and Waffles didn't entirely live up to my expectations, I left with a hopeful outlook. I'm confident that with a bit of attention to cleanliness and perhaps some tweaks to the menu, this charming spot has the potential to provide an even more delightful dining experience for its future guests.",2024-04-07T15:27:10.494Z,0,,74,TRUE,,,2 weeks ago,,Breakfast,,$30–50,,Dine in,3,1,1,ChdDSUhNMG9nS0VJQ0FnSUREMHJPSTh3RRAB,https://lh5.googleusercontent.com/p/AF1QipOPsXpUSAhujVPcc9cQ-EQ7-86CHA4ZmMZppMQY=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMonkks0XUqU13o5g5ay4Vx5pDOqAPoWrmHgvel=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMEZLQGjEQGmI21nbq9Xu_DRw48GrBNScMrltlM=w150-h150-k-no-p,,,Google,,100090625475780147863,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,4,Food is good we will be back!,2024-04-06T19:48:41.783Z,0,,49,FALSE,,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREbkxmbmh3RRAB,,,,,,Google,,101946153068145194707,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,5,"Home of the no syrup is needed! Yall we had never been to Dames but have heard about it. Like chicken and waffles is chicken and waffles right…wrong! These dang waffles were so good that we never even touched the syrup!

Like we spread some of the flavored butter (peach and something for me, my lil cousin had maple pecan), took a bite and that was all she wrote😂.

That was THE BEST WAFFLE EVER! Like it was soft and flavorful (by the way it was the original). And can’t forget them chicken wings. They were nice and hot and crispy and that little sauce was oh so good. Go try them out if you haven’t because we were pleasantly surprised and will be hitting up the Greensboro spot soon!",2024-04-02T08:09:04.779Z,0,,4,FALSE,,,3 weeks ago,,Breakfast,Plenty of parking,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNELTdEX2l3RRAB,https://lh5.googleusercontent.com/p/AF1QipNw1O8V0TIrjWImGaLSyoJw6gb4VnBs3dGb_Xpy=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMaQ53gZW8dKlakDCte6rPjeE0n7CAlvoiYkqOD=w150-h150-k-no-p,,,,Google,,111318335080597203106,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,4,,2024-03-31T14:46:48.590Z,0,,53,TRUE,,,3 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEM1pqYTVBRRAB,,,,,,Google,,101395591536990648023,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,5,"Everything was good. My family enjoyed the food. Service was good. We didn't wait long (Friday night on Good Friday). There was no crowd, so we were seated immediately.",2024-03-30T01:13:01.869Z,0,,21,FALSE,,,3 weeks ago,,Dinner,,$10–20,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNENlppdFZBEAE,,,,,,Google,,113451382865388862572,,,,,,,,,,,,,,,,
Dame's Chicken & Waffles,4,,2024-03-25T12:21:58.704Z,0,,225,TRUE,,,4 weeks ago,,,,,,,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUNEN0tMOElnEAE,,,,,,Google,,106766734655812394885,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,5,Great beer selection!,2024-04-17T22:52:20.419Z,0,,154,TRUE,2024-04-19T14:28:56.592Z,,5 days ago,,Lunch,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqLVBMbDNRRRAB,,,,,,Google,,115061973467901544607,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,4,,2024-04-16T02:23:50.921Z,0,,154,TRUE,2024-04-16T18:36:43.746Z,,a week ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSURENzhYNjZ3RRAB,https://lh5.googleusercontent.com/p/AF1QipMGCahHed4zW2PzKgoXa7KeDjIsTkvjEI9cYpXi=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNOupsRRHWwXIh8Tq3kVnjAJ_WOhuMYSr6F9qQ9=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMd20dhfSR3t9sPQ2ieEJgt_PaEMf_CgoPIiwl9=w150-h150-k-no-p,,,Google,,109633466277969297627,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,5,,2024-04-15T01:36:59.310Z,0,,18,TRUE,2024-04-16T18:40:04.077Z,,a week ago,,,,,,,5,5,4,ChZDSUhNMG9nS0VJQ0FnSUREeDdpUkNREAE,,,,,,Google,,117709704072400552776,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,5,Tina was awesome!,2024-04-14T13:14:16.808Z,0,,132,TRUE,2024-04-16T18:49:23.184Z,,a week ago,,Other,,$20–30,,,5,,5,ChdDSUhNMG9nS0VJQ0FnSURENjctMWdBRRAB,,,,,,Google,,102178447176560758210,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,5,,2024-04-05T00:33:03.817Z,0,,3,FALSE,2024-04-11T14:57:13.526Z,,2 weeks ago,,,,,,,,5,5,ChdDSUhNMG9nS0VJQ0FnSUREeUx6aThnRRAB,,,,,,Google,,112422498702928313261,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,5,"Ordered the bacon cheese burger, was really good and the fries were crispy and nicely seasoned. Waitress was friendly. Nice place for burgers/wings etc.",2024-03-28T17:44:45.044Z,0,,16,FALSE,2024-03-28T19:30:45.460Z,,3 weeks ago,,Dinner,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEM28ycEh3EAE,,,,,,Google,,102679577448541017526,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,5,Great food! Great staff! New owner and she was very nice! A lot of TVs to watch sports and a nice outdoor area! Really cool!!,2024-03-22T23:43:54.271Z,0,,132,TRUE,2024-03-24T16:05:10.891Z,,a month ago,,Lunch,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5XzZhUlVnEAE,,,,,,Google,,107056165082971070741,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,5,Gentleman behind the bar was incredibly polite and thoughtful. Great service as always from the legend Jen. Has always been a staple joint for a beer and wings.,2024-03-22T01:53:57.765Z,0,,52,FALSE,2024-03-22T13:18:01.714Z,,a month ago,,,,,,,,,5,ChdDSUhNMG9nS0VJQ0FnSUQ5bDhESWxBRRAB,,,,,,Google,,104416324661258391375,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,5,Great food and service!,2024-03-13T19:09:17.035Z,0,,17,FALSE,2024-03-14T15:18:38.922Z,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5dFAyVm5BRRAB,,,,,,Google,,101430517371155763311,,,,,,,,,,,,,,,,
RallyPoint Sport Grill,5,,2024-03-13T17:45:12.871Z,0,,2,FALSE,2024-03-14T15:19:39.167Z,,a month ago,,Dinner,Plenty of parking,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5dEtpVGdRRRAB,,,,,,Google,,115942708143254929126,,,,,,,,,,,,,,,,
