title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking space,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,,,,,,,
Honeymoon Chicken,5,"Seriously good chicken! We tried fried chicken, poutine with chicken, and the cauliflower; all are a must!  Some of the best fried chicken you may ever have in your life. The seasonings added onto the chicken makes this a flavor bomb and different from all others. Juicy all the way through too!

Superb service and a fun atmosphere.

Very limited seating. We got lucky and showed up early during a weekday and got last open table.",2024-04-23T10:57:24.892Z,0,,308,TRUE,,,a day ago,,Lunch,$10–20,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqNmZuRGRBEAE,,,,,,Google,,101353984451020449654,,,,Somewhat difficult to find parking,,,,,,,,,,,,,,,
Honeymoon Chicken,5,,2024-04-22T00:05:30.702Z,0,,13,FALSE,,,2 days ago,,,,,,2,5,3,ChZDSUhNMG9nS0VJQ0FnSUNqbnZpaklBEAE,,,,,,Google,,109534245123082898506,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,5,The food is so good. Location is tight. Sometimes hard to find parking.,2024-04-21T12:02:45.807Z,0,,103,TRUE,,,3 days ago,,Dinner,$10–20,,Dine in,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUNqOXJTTnJRRRAB,,,,,,Google,,102977629736893936924,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,5,,2024-04-20T01:27:11.606Z,0,,5,FALSE,,,4 days ago,,Lunch,$50–100,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeXJ5RWRREAE,,,,,,Google,,109925631209068439296,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,5,I literally love this place!!! Got food to go and enjoyed everbit!!,2024-04-19T01:46:37.983Z,0,,8,FALSE,,,5 days ago,,Lunch,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqdk1uR0VREAE,,,,,,Google,,117836601258635487752,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,4,,2024-04-18T03:50:51.228Z,0,,1,FALSE,,,6 days ago,,,,,,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUNqbEs3VkNBEAE,,,,,,Google,,117336480317949415375,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,5,,2024-04-18T03:12:58.362Z,0,,13,FALSE,,,6 days ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqbEl6SXRRRRAB,,,,,,Google,,117920185999550064587,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,4,A friend of mine wanted me to try this this place and I am glad I did. The menu options were pleasantly overwhelming. I ordered the spicy fried wings and hot wings for pickup. The pickup process was smooth and easy and the staff were incredibly helpful. The food was amazing. I am always a bit skeptical of jumbo wings (why are the wings so big???) but the taste was definitely there. I will be back again.,2024-04-16T22:02:16.818Z,0,,74,TRUE,,,a week ago,,Lunch,$20–30,,Take out,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUNqMEtqQXVBRRAB,,,,,,Google,,106634061886811587630,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,3,The food wasn't hot just like any other chicken place where they make chicken it sits until the chicken is sold they charge you for your dipping sauce & the cilantro lime slaw didn't really wow me it lacked flavor. The atmosphere is amazing especially if you need to kill some time but overall if I needed a quick chicken bite absolutely but not my 1st pick of the bunch.,2024-04-16T20:11:26.746Z,0,,63,TRUE,2024-04-18T16:51:21.108Z,,a week ago,,,,,,5,3,3,ChdDSUhNMG9nS0VJQ0FnSUNqa05LUWh3RRAB,,,,,,Google,,101861751409067305648,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,5,"OMG...If its Fried Chicken that you want, this is the spot!  The chicken was perfectly Seasoned...and cooked to perfection.  The restaurant is small, but is definitely a vibe.  Check them out...You won't regret it!",2024-04-14T15:22:20.147Z,0,,73,TRUE,,,a week ago,,Dinner,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREMi1DbEpREAE,,,,,,Google,,111313918305513223030,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,5,,2024-04-14T00:54:38.158Z,0,,1,FALSE,,,a week ago,,Dinner,$10–20,,Dine in,5,5,4,ChZDSUhNMG9nS0VJQ0FnSUREMDZ2VVVREAE,,,,,,Google,,105413646360549111045,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,4,Good chicken,2024-04-13T09:50:06.752Z,0,,77,FALSE,,,a week ago,,Dinner,$20–30,,Take out,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUREX2J6U193RRAB,,,,,,Google,,101844947678092114641,,,,,,,,,,,,,,,,,,,
Honeymoon Chicken,5,"Delicious chicken and sides. I'm back home, craving their honey chicken 😋
Will definitely visit again.",2024-04-10T05:37:36.267Z,0,,102,TRUE,,,2 weeks ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREdnRfQkl3EAE,,,,,,Google,,102369421619873611034,,,,,,,,,,,,,,,,,,,
Shake Shack Navy Yard,1,"I recently visited Shake Shack and unfortunately, it was a complete disappointment. The kiosk system they have in place for ordering was incredibly time-consuming, and despite trying to flag down employees for assistance, they completely ignored me. When our food finally arrived, it took forever, and to make matters worse, they didn't even give us everything we ordered. We had to go through the hassle of trying to get someone's attention again just to complete our order. Needless to say, we won't be returning. Save your money and dine elsewhere.",2024-04-23T11:29:20.935Z,0,,365,TRUE,2024-04-23T22:17:20.636Z,,a day ago,,Lunch,,$10–20,,Dine in,1,3,1,ChZDSUhNMG9nS0VJQ0FnSUNqNllmcWJnEAE,,,,,,,,,,,,,,,,,,,,,Google,,112148317302097478496,,,
Shake Shack Navy Yard,2,It was clear nobody cared to help.,2024-04-21T21:07:29.992Z,0,,19,TRUE,2024-04-23T18:10:20.110Z,,2 days ago,,Lunch,,$30–50,,Dine in,4,3,1,ChdDSUhNMG9nS0VJQ0FnSUNqN29TcnhnRRAB,,,,,,,,,,,,,,,,,,,,,Google,,112849059021112553584,,,
Shake Shack Navy Yard,5,Manager was incredibly nice.  Greeted us when walking in and cleaned a high chair for our son.  Felt very welcoming.,2024-04-17T15:12:35.633Z,0,,4,FALSE,,,a week ago,,Lunch,,$1–10,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUNqbUoyVUt3EAE,,,,,,,,,,,,,,,,,,,,,Google,,108991663843966781486,,,
Shake Shack Navy Yard,2,"Food is OK. Overpriced. Service is nonexistent. Punch your order on the tablet, and pray it actually appears. No staff interaction. Tables are sticky.  Not sure if anything ever gets cleaned. No positives to report. Don't  waste your money. I was on vacation.",2024-04-17T00:08:51.288Z,0,,23,FALSE,2024-04-17T20:05:51.414Z,,a week ago,,Dinner,,$10–20,,Dine in,1,3,2,ChdDSUhNMG9nS0VJQ0FnSUNqME11bHF3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,105905421938572167092,,,
Shake Shack Navy Yard,1,"Spent alot of money and waited 45 minutes for food.  The Korean burger tasted like trash. My Shack Burger was red and undercooked. I order a hot cocoa shake and recieved the wrong shake.  Asked them for the correct shake and they told us they couldn't. When we pressed it further they told us that we would have to wait which would have been another 30 minutes.

Poor service, nasty food and the restaurant was trashed.",2024-04-07T00:49:01.972Z,0,,2,FALSE,2024-04-07T21:26:57.665Z,,2 weeks ago,,Dinner,,$50–100,,Dine in,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUREX01pczZRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,106831312128632448134,,,
Shake Shack Navy Yard,1,This location is staffed fully with ex female convicts. The way they treat guests you would think they are still in the prison cafeteria. I saw a doordash driver wait 10 minutes for a ready order while staff ignored him making it someone else’s problem,2024-04-03T16:08:30.882Z,0,,4,FALSE,,,3 weeks ago,,,,,,,1,,,ChdDSUhNMG9nS0VJQ0FnSUNENzdYczNBRRAB,,,,,,,,,,,,,,,,,,,,,Google,,102943644664921761667,,,
Shake Shack Navy Yard,5,,2024-03-30T19:36:03.607Z,0,,34,TRUE,,,3 weeks ago,,Lunch,,$1–10,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEbGVxZDFnRRAB,,,,,,,,,,,,,,,,,,,,,Google,,116227271491197040167,,,
Shake Shack Navy Yard,2,,2024-03-30T17:08:35.360Z,0,,8,TRUE,,,3 weeks ago,,Dinner,,$10–20,,Take out,3,2,2,ChZDSUhNMG9nS0VJQ0FnSUNEcGVmOWFBEAE,,,,,,,,,,,,,,,,,,,,,Google,,104723868861081366175,,,
Shake Shack Navy Yard,1,"Never again will I patron here. They never seal the bag to prevent tampering. Why purchase bags with the ability to sticky seal if it’s not being used for delivery order.

The meal I received yesterday was pure nasty. Th bottom bum was all the way around greasy—it was disgusting. The oil soaked through the paper wrapper and onto the bottom of the box.

The burger meats itself was extremely salty. Why put salt on it when it already had bacon! It was a waste of money that I would not spend again here.",2024-03-24T13:00:48.347Z,0,,28,TRUE,2024-03-25T21:05:56.644Z,,a month ago,,Dinner,,$10–20,,Delivery,,,,ChdDSUhNMG9nS0VJQ0FnSUNEeEpDVDl3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,104041916062539270081,,,
Shake Shack Navy Yard,5,,2024-02-19T19:37:45.405Z,0,,3,FALSE,,,2 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkMzllbG5RRRAB,,,,,,,,,,,,,,,,,,,,,Google,,104914689057039787440,,,
Shake Shack Navy Yard,5,,2024-02-19T05:26:16.731Z,0,,27,FALSE,,,2 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkbDctaWJREAE,,,,,,,,,,,,,,,,,,,,,Google,,103938150541392049232,,,
Shake Shack Navy Yard,5,Good food,2024-02-17T16:30:24.257Z,0,,10,TRUE,,,2 months ago,,,,$10–20,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkX1p5MFNREAE,,,,,,,,,,,,,,,,,,,,,Google,,102023673305337547578,,,
Shake Shack Navy Yard,5,🔥,2024-02-13T14:20:45.489Z,0,,156,TRUE,,,2 months ago,,,,,,,,5,,ChZDSUhNMG9nS0VJQ0FnSUNkN09HQUpBEAE,,,,,,,,,,,,,,,,,,,,,Google,,115674854168339292235,,,
Shake Shack Navy Yard,5,I didnt get to catch the young lady that took my order at the register but i did however get the name of the 5 star manager Sharan. Sharan's service was immaculate. He made sure that my entire party had everything we needed. He even entertained our kids which was very sweet. I can't thank him and the staff enough.,2024-02-13T03:47:45.940Z,0,,77,TRUE,,,2 months ago,,Lunch,Somewhat difficult to find parking,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkakpiUWZ3EAE,,,,,,,,,,,,,,,,,,,,,Google,,104434302599537048444,,,
Shake Shack Navy Yard,1,No smile,2024-02-06T22:51:24.436Z,1,,92,FALSE,2024-02-07T13:10:13.845Z,,2 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR0OC1Tcy1RRRAB,,,,,,,,,,,,,,,,,,,,,Google,,106118967327677077979,,,
La Molienda Restaurant,1,"esta gente que trabaja aqui son unas gran aprovechadas, dejan que muchachos que andan en la calle se metan y de lo que roban les compran ellas siempre lo veo que como aquí. Deberían mejor tener seguridad para que no llege nadie que no page su comida o bebida. No vengan aqui si no es para solo ponerse uno bolo. Ya es hora que cierren este negocio o que se muevan a otra area de dc porque la comida si eso buena pero el area no.",2024-04-21T14:18:38.552Z,0,,17,TRUE,,,3 days ago,,,,,,,1,5,,ChZDSUhNMG9nS0VJQ0FnSUNqanBTc0lBEAE,,,,,,,,,,,,,,,,,,,,,Google,,116776595841572608017,,,"These people who work here are great freeloaders, they let kids who are on the street break in and buy what they steal from them. I always see them eating here. They should better have security so that no one arrives who does not pay for their food or drink. Don't come here if it's not just to get a gig. It is time for them to close this business or move to another area of ​​DC because the food is good but the area is not."
La Molienda Restaurant,3,"The waitstaff is very nice.   The atmosphere was awkwardly quiet.  No music.  Vagrants coming in off the street.  Pupusas were good.   I don’t recommend the seafood soup.  Seafood isn’t fresh and it all tasted very fishy, in a bad way.  The fajitas don’t have much flavor and only come with 3 small tortillas.  Maybe if you know what to order it’s better.",2023-12-21T03:22:51.373Z,0,,33,TRUE,2023-12-21T05:30:41.537Z,,4 months ago,,Dinner,,$30–50,,Dine in,1,2,4,ChdDSUhNMG9nS0VJQ0FnSUMxc0pYZmlRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,110817236053217839318,,,
La Molienda Restaurant,5,"E vivido en dc por 19 años y esos años e llegado a la molienda , a sido la peor experience en estos años gracias a la bartender si a eso le llaman bartender no voy  a decir mas por respeto ni mencionar nombres pero que una mesera que solo save a abrir servezas le diga a alguien  con Quince años en experience coctelera y mixologist que no se y que soy ingnorante hahhahahas sorry pero estas mal aparte de el pesimo sevice que me dieron,",2023-11-23T07:19:28.939Z,0,,1,FALSE,,,5 months ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURROGVueXh3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,106869593568209937822,,,"I lived in DC for 19 years and those years I came to the mill, it has been the worst experience in these years thanks to the bartender, if they call that a bartender, I will not say more out of respect or mention names but a waitress who only save to open serveszas tell someone with Fifteen years of experience as a cocktail maker and mixologist that I don't know and that I'm ignorant hahhahaha sorry but you're wrong apart from the terrible service they gave me,"
La Molienda Restaurant,4,,2023-11-10T21:19:11.612Z,0,,20,FALSE,,,5 months ago,,Breakfast,,$20–30,,Dine in,4,4,5,ChdDSUhNMG9nS0VJQ0FnSURGeDd1aWhnRRAB,,,,,,,,,,,,,,,,,,,,,Google,,112764645754549475017,,,
La Molienda Restaurant,5,"The food is delicious 😋  love their pupusas, Revueltas",2023-11-08T18:04:37.769Z,0,,12,TRUE,,,5 months ago,,Dinner,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURGcGJqWGt3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,112508009797582132488,,,
La Molienda Restaurant,5,,2023-09-26T03:33:47.458Z,0,,,FALSE,,,6 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURacklyZ1FBEAE,,,,,,,,,,,,,,,,,,,,,Google,,116329009564295568741,,,
La Molienda Restaurant,5,,2023-09-07T12:15:16.298Z,0,,2,FALSE,,,7 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNaa29PaW9nRRAB,,,,,,,,,,,,,,,,,,,,,Google,,104406164677229365109,,,
La Molienda Restaurant,1,They said closed at 2:00. Am but its not true,2023-07-18T04:40:39.965Z,0,,1,FALSE,,,9 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURKX292aTl3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,111463449198459187771,,,
La Molienda Restaurant,5,Excelente amable,2023-07-11T03:18:38.725Z,0,,17,TRUE,,,9 months ago,,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURKeEw3NXJBRRAB,,,,,,,,,,,,,,,,,,,,,Google,,109234517317862775893,,,Excellent friendly
La Molienda Restaurant,5,,2023-06-25T17:29:05.845Z,0,,1,TRUE,,,9 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNKdXEzSjlRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,114118430746027203206,,,
La Molienda Restaurant,3,,2023-06-21T15:40:09.681Z,0,,55,TRUE,,,10 months ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSURSc3U3N3BBRRAB,,,,,,,,,,,,,,,,,,,,,Google,,107359011036525959325,,,
La Molienda Restaurant,5,,2023-06-03T14:58:57.976Z,0,,1,FALSE,,,10 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR4N082S2t3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,102332392044637953844,,,
La Molienda Restaurant,4,Service was a little bit questionable when I came in. That could be due to fact that I don’t speak Spanish but the food was exceptional.,2023-04-29T20:29:28.678Z,0,,6,FALSE,,,11 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURScFl6LTZRRRAB,https://lh5.googleusercontent.com/p/AF1QipNLe2y8pjFEdOPm-cVVXOncOtTP6zVu-eRQ8r3B=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,Google,,105081562087358144339,,,
La Molienda Restaurant,5,,2023-04-10T17:36:06.395Z,0,,2,FALSE,,,a year ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNSaV92TWtRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,115882105744009904033,,,
La Molienda Restaurant,5,,2023-03-16T23:32:56.619Z,0,,17,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURoay1tWEF3EAE,,,,,,,,,,,,,,,,,,,,,Google,,104109508232692710537,,,
CIRCA at Navy Yard,5,"Circa Navy Yard is my go-to before Nats games. Spacious, civilized, semi-low key, weekday happy hour until 7 (game time), GREAT drafts, good food, pleasant & efficient staff, good rest rooms, close to Metro. Highly recommend.",2024-04-24T16:02:31.391Z,0,,4,FALSE,,,an hour ago,,,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqN1pUVGxRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,103024389883492212873,,,
CIRCA at Navy Yard,1,"This place has gone downhill starting with the nonexistent service. This place used to be the spot and now I'm no longer a regular. The poor customer service and lack of care for the dining experience make it a place to avoid at all costs.

To Jessica. Appreciate the generic response. I've given Circa multiples chances. I'm not confident in any change by my visits. Been coming to Circa since 2019.",2024-04-24T14:08:54.488Z,0,,1,FALSE,2024-04-18T12:20:13.539Z,,3 hours ago,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUREemVHMGRBEAE,,,,,,,,,,,,,,,,,,,,,Google,,102519957420786474876,,,
CIRCA at Navy Yard,5,"Kevin was a gracious host. He was accommodating and ensured I had everything I needed. And of course, the quinoa salad was the best!",2024-04-18T19:28:18.326Z,0,,15,FALSE,,,5 days ago,,,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqbk5xNTBnRRAB,,,,,,,,,,,,,,,,,,,,,Google,,105492570184769916446,,,
CIRCA at Navy Yard,1,"Hands down the rudest restaurant I have ever been to.  The only thing consistent is hearing the servers having to apologize to the customers for various failures with their dinner.  But can’t blame them when the manager has the same rude lack of care for customers or service.
UPDATE:  the response from the manager is misleading.....the words, ""I am sorry"" were never uttered.",2024-04-16T13:12:04.750Z,0,,6,FALSE,2024-04-11T15:10:44.455Z,,a week ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREc2VqVnVRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,110322301675421260407,,,
CIRCA at Navy Yard,5,,2024-04-15T19:35:23.589Z,0,,270,TRUE,,,a week ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREejdDSlNBEAE,,,,,,,,,,,,,,,,,,,,,Google,,111857179975340951385,,,
CIRCA at Navy Yard,4,"Comfortable seating, our waiter was around as much as we needed him and friendly. Maybe the hostess had just received some bad news or had a breakup or something, all three in our party were pretty much ""what the hell is that about"" with her attitude, lack of smile, general snottiness. The brussel sprouts were great, do no skip!",2024-04-11T10:55:38.102Z,0,,122,TRUE,,,a week ago,,Dinner,,$30–50,,Dine in,5,5,4,ChZDSUhNMG9nS0VJQ0FnSURENmZHc01nEAE,,,,,,,,,,,,,,,,,,,,,Google,,100623617780817869258,,,
CIRCA at Navy Yard,3,"I love this restaurant but tonight was not a good night. I had the seared tuna salad. The tuna was tasteless and dry (ordered cooked rare). It was a bit overdone for my taste. The salad itself was decent, but I would not recommend this dish.",2024-04-10T01:14:00.633Z,0,,117,TRUE,2024-04-10T12:20:57.682Z,,2 weeks ago,,Dinner,,$30–50,,Dine in,5,3,4,ChdDSUhNMG9nS0VJQ0FnSUREM3NYaTFnRRAB,,,,,,,,,,,,,,,,,,,,,Google,,112211282361433094058,,,
CIRCA at Navy Yard,4,"Ambiance and location great. I was there for Happy hour. We ordered one of every small plate and a wild mushroom flat bread.
Table favorites were the Brussel sprouts, the shrimp, the Wagyu Hummus, the calamari, chicjen wings, and the flat bread. Brussel sprouts were absolutely delicious, could eat them everyday.  Flat bread while good lacked ""something"". I'd recommend sprinkling some goat cheese and kalamata olives on the top for added flavor.  The meatballs were good enough, tuna poke nachos enjoyed by those who eat tuna poke, the pretzel loaf good as well.  Love the dipping bread that comes with the Hummus. Only thing that was underwhelming was the bruschetta....it had lots of peas and bread was more soggy then  toasted. The table was not a fan.  Blackberry Margarita was totally yummy with great pops of blackberry and the Mexican Mule was just okay. Sorry no pictures was simply enjoying the company.",2024-04-09T01:49:44.364Z,1,,25,TRUE,,,2 weeks ago,,Other,,$20–30,,Dine in,5,4,4,ChZDSUhNMG9nS0VJQ0FnSUREbHFISFRnEAE,,,,,,,,,,,,,,,,,,,,,Google,,102132365366605347661,,,
CIRCA at Navy Yard,5,I had the salmon salad it was divine. Waitress and matre’d was typical DC snobster which left much to be desired. Atmosphere dining side a little stuffy for me.,2024-04-08T11:59:40.747Z,0,,18,TRUE,,,2 weeks ago,,Dinner,,$50–100,,Dine in,4,5,3,ChZDSUhNMG9nS0VJQ0FnSUREdXR1Q0x3EAE,,,,,,,,,,,,,,,,,,,,,Google,,110077280705278097220,,,
CIRCA at Navy Yard,5,"Spicy jambalaya & circa burger were great. French fries were nice and crispy. We got seated in the rear where it was a little quieter and private, which I felt leveled up the dining experience. Great and attentive server, I think his name was Sean?",2024-04-06T12:53:45.430Z,0,,15,FALSE,,,2 weeks ago,,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREelBuanh3RRAB,,,,,,,,,,,,,,,,,,,,,Google,,104769936277292863506,,,
CIRCA at Navy Yard,5,"Cocktails, food, sevice - all great!",2024-04-05T01:43:34.591Z,0,,15,TRUE,,,2 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNLbExhcUpBEAE,,,,,,,,,,,,,,,,,,,,,Google,,112540191734824455928,,,
CIRCA at Navy Yard,5,"Got take out dinner twice now, was afraid I’d regret not getting the almond rainbow trout again, but the pumpkin ravioli was equally delicious and now I’ll be thinking of both dishes after I leave this city. The rainbow trout and pumpkin ravioli were cooked perfectly with amazing flavor, but they also added a dipping sauce that I now want for ALL fish going forward. My family ate Circa burgers and said it was good. The tuna poke nacho appetizer was just alright, because I don’t care for the nacho chips. I’d eat the poke with steamed rice though, or as poke tacos. I will recommend Circa to anyone I know traveling to DC. And I do have one more night here so I might go back yet again…prices not bad.",2024-04-04T05:20:12.830Z,0,,10,FALSE,,,2 weeks ago,,Dinner,,,,Take out,5,5,4,ChZDSUhNMG9nS0VJQ0FnSUREZ1BQR09REAE,,,,,,,,,,,,,,,,,,,,,Google,,118027955673301835793,,,
CIRCA at Navy Yard,4,"Visited D.C. for an extended weekend trip and CIRCA was the Friday night dinner spot. The pumpkin ravioli, jambalaya, and chicken mango salad were all hits. They also have a cherry blossom festival menu and I loved the drink. Service was good and prices were reasonable for the portions.",2024-03-30T02:12:12.392Z,0,,88,TRUE,,,3 weeks ago,,Dinner,,$20–30,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUNENmE2QlB3EAE,https://lh5.googleusercontent.com/p/AF1QipOgYbWZa1-_eW5PjkSIYiUnawFeZ-6WOqkC1vtl=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOGwcpSs2mMPXZN5CZGkYzlN3bcHq2I2eE5GQ3A=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMa5prHTCU6CPAvNEwnlYAQDUspdPML21ol9Pi5=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,Google,,109932271831763691538,,,
CIRCA at Navy Yard,5,,2024-03-28T15:30:07.583Z,0,,2,FALSE,,,3 weeks ago,,Dinner,,$30–50,,Dine in,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUNEbnM2azlRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,100615785040804230537,,,
CIRCA at Navy Yard,5,"A great meal start to finish. My family and I enjoyed it very much. I had the braised Shortrib, wife had the seasonal ravioli, and my son had the Tuscan Flatbread. I was visiting from out of town but I will sure to return when I’m back!",2024-03-27T04:20:45.587Z,1,,2,FALSE,,,4 weeks ago,,Dinner,,$50–100,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEbXBtUFdnEAE,https://lh5.googleusercontent.com/p/AF1QipOh7LGLP6ptqYBen9DB35en1BQuz7v3IEHUibCY=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNQ8meTR-GEhOjTVUBwnAXXY5X9aq5sTwzVrXzs=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMXoE3kJtGS_Q_4enAD6_NwInoY7dYm90Vq9ogw=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,Google,,117099616565414861683,,,
Mezcalero Cocina Mexicana,5,,2024-04-17T03:04:16.498Z,0,,5,TRUE,,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqOE1DR0R3EAE,,,,,,,,,,,,,,,,,,,,,Google,,102859947374679600824,,,
Mezcalero Cocina Mexicana,5,,2024-04-07T01:58:27.619Z,0,,3,FALSE,,,2 weeks ago,,Dinner,,$30–50,,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUREX0tHdXJBRRAB,,,,,,,,,,,,,,,,,,,,,Google,,105360134679298933056,,,
Mezcalero Cocina Mexicana,1,"So food quality is good, really like eating there, service is good, but, if you are in mood for steak, I suggest  don’t order their Carne Asada, it’s 28$ and El Albail is 17$ with same size, personally I think theres bit dishonesty in the food price their, I don’t know if they are doing it in other food items.
But hey again, food quality is good, just avoid carne asada if you are eating steak.",2024-03-31T20:24:36.574Z,0,,19,TRUE,,,3 weeks ago,,Dinner,,$30–50,,Dine in,5,3,3,ChdDSUhNMG9nS0VJQ0FnSUNEX2FmYjlRRRAB,,,,,,,,,,,,,,,,,,,,,Google,,110003302840800594979,,,
Mezcalero Cocina Mexicana,5,,2024-03-22T18:11:00.338Z,0,,1,FALSE,,,a month ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUQ5bjlHRW5BRRAB,,,,,,,,,,,,,,,,,,,,,Google,,112916789549434973142,,,
Mezcalero Cocina Mexicana,5,Mezcalero has delicious Mexican food - I highly recommend.,2024-03-20T02:19:21.094Z,0,,2,FALSE,,,a month ago,,Dinner,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5N2VQZm13RRAB,,,,,,,,,,,,,,,,,,,,,Google,,114789720544742184996,,,
Mezcalero Cocina Mexicana,3,,2024-03-16T21:55:20.367Z,0,,24,FALSE,,,a month ago,,Lunch,,$10–20,,Dine in,5,3,5,ChZDSUhNMG9nS0VJQ0FnSUQ5enRQd0hnEAE,,,,,,,,,,,,,,,,,,,,,Google,,117584895639536489159,,,
