title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking space
Zou's,5,"One of the most intriguing and authentic Asian restaurants. It's small size speaks atmospheric volumes in flavors, culture and traditions. The plating is delightfully delicious and appealing to the eye. Much care is introduced to bring the patrons to a comfortable place in an Asian setting.",2023-06-11T11:28:46.180Z,1,,303,TRUE,,,10 months ago,,Dinner,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUR4bWVXTnFBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110343974351152567339,,,,
Zou's,5,Their braised lamb chop pot is so delicious! And the service is the best I’ve experienced in Flushing so far! I’ll definitely come back and try other dishes!,2023-06-02T20:23:52.409Z,2,,8,FALSE,,,10 months ago,,Lunch,$20–30,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUR4OU9EMUNBEAE,https://lh5.googleusercontent.com/p/AF1QipO5FkLZ-AjIC338AT8jtzSXSG9AgnICuYMgbclD=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115943308947039181936,,,,
Zou's,5,,2023-05-28T03:40:37.781Z,0,,35,TRUE,,,10 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN4bDRqaGdBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112355922882450450840,,,,
Kabul Kabob House,5,Been going here for years. Has not changed in flavor. Fantastic rice n kebabs,2024-04-21T10:53:54.221Z,0,,10,FALSE,,,a day ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqdHJYbXVBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103321269640298028188,,,,
Kabul Kabob House,5,Best food ever!!! Delicious every time!,2024-04-20T22:09:43.884Z,0,,6,FALSE,,,2 days ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNGdUt6a19nRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111236319101347442090,,,,
Kabul Kabob House,1,Everything was bad & very expensive like double price,2024-04-15T01:24:44.728Z,0,,9,FALSE,,,a week ago,,,,,Dine in,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUREeDdDX1BREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104538273293566792166,,,,
Kabul Kabob House,1,This restaurant serves was very bad slow workers and very bad customer service,2024-04-10T21:15:12.851Z,0,,3,FALSE,,,a week ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUREMGJ5ZjJBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105449525367355328608,,,,
Kabul Kabob House,1,Extra charges and slow customer service also bad communication,2024-04-10T21:13:07.459Z,0,,1,FALSE,,,a week ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUREMGR5dXNBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100993141770225716374,,,,
Kabul Kabob House,1,"Very bad food looks like from so many days ago
Slow service extra charges",2024-04-10T21:11:34.814Z,0,,1,FALSE,,,a week ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUREMFp6cW1nRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108542459411572173866,,,,
Kabul Kabob House,1,"Slow service bad customer service
Food was hard and locks like from yesterday",2024-04-10T21:09:08.224Z,0,,1,FALSE,,,a week ago,,,,,,2,1,1,ChZDSUhNMG9nS0VJQ0FnSUREMGF5VkNREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114343920941536641356,,,,
Kabul Kabob House,1,Very slow service the food was very bad the meat 🥩 was so hard I never went to come again,2024-04-10T21:04:56.847Z,0,,2,FALSE,,,a week ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUREMGZTVjRnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111732945457903278931,,,,
Kabul Kabob House,5,One of the best Afghan restaurants in NYC for decades!,2024-04-05T21:26:28.992Z,0,,7,FALSE,,,2 weeks ago,,Dinner,$20–30,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUREcE5fclR3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111444872570271326587,,,,
Kabul Kabob House,3,"The food is good but the service is disappointing and negligent. It's one of the best Afghan restaurants in Queens, their main entrees are plentiful and of good quality, but I would avoid their appetizers.

I came here with a friend on a weekday night, around 7:30 - 8:00 PM) and the restaurant was not busy and plenty of tables were available. When we asked if we could sit on a particular 4-seat table), we were told no because the restaurant may get busy later. That's understandable, but then it was given to another 2-person party a little while later, which was odd. It also took them a long time to take our order, when the restaurant wasn't very busy. I also had to get up every time I needed something (soda, napkins, utensils, dessert). The table next to us may have been having the same issue. They wanted drinks but no one helped them either - I ended up helping them get their sodas.

Although the food is fantastic, the service has a long way to go.",2024-03-26T06:24:51.779Z,0,,145,TRUE,,,3 weeks ago,,Dinner,$30–50,,Dine in,3,4,2,ChdDSUhNMG9nS0VJQ0FnSUNEck1uTnB3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103963324123683778959,,,,
Kabul Kabob House,1,"Staff are very nasty people .
They smell to alcohol and are very discriminatory  .",2024-03-25T01:41:17.452Z,0,,5,FALSE,,,4 weeks ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNEdE91d2lRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100361371758286412753,,,,
Kabul Kabob House,5,Great food highly recommend recommend! Gotta try the salmon with green rice,2024-02-28T19:12:37.423Z,0,,7,FALSE,,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNkcU95Qy1RRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110359514115130957313,,,,
Kabul Kabob House,5,,2024-02-22T20:01:40.577Z,0,,63,TRUE,,,2 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURkMnJ6bkpnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106104575016800348626,,,,
Kabul Kabob House,1,"Dined in on 4/30/2022.

The food was decent, but they DON'T offer tap water. How do you charge $2 for bottled water in Flushing? Unacceptable.

A group of diners sitting to our right ordered bottled waters halfway during their meal because their throats were parched. The family sitting in front of us left several disposable plastic cups and opened bottled waters. All the diners there were pushed to order bottled water. How do you finish the meal otherwise?",2024-02-22T03:19:27.423Z,1,,1,FALSE,,,2 months ago,,Dinner,$10–20,,Dine in,1,3,1,ChdDSUhNMG9nS0VJQ0FnSURkb3JYTTZ3RRAB,https://lh5.googleusercontent.com/p/AF1QipMzOucZd7qchQ3-gV9XbIS4VbQhIAziPzdciEYk=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113801247787332490090,,,,
Kabul Kabob House,1,New management ruined the experience.Go to Westbury location. Service and food is amazing.,2024-02-22T00:59:44.522Z,0,,5,FALSE,,,2 months ago,,,,,,,,1,ChZDSUhNMG9nS0VJQ0FnSURkZ3JHM1F3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107960002149488908893,,,,
5 De Mayo,5,Good taco al pastor with pineapple yummy,2024-04-22T01:06:04.105Z,0,,1,FALSE,,,a day ago,,,,,,,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqbm82dm1nRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102209904987328822189,,,,
5 De Mayo,5,"Dueños buenísimos, súper agradables.
Los tacos buenísimos, con habichuelas y arroz, guacamole y nachos. Precio asequible y todo buenísimo. Si volvemos al país sin duda volveremos aquí!",2024-04-04T14:01:44.700Z,0,,33,TRUE,,,2 weeks ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNENmQyR2tRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101883710400320586353,,,"Great owners, super nice.
The tacos are delicious, with beans and rice, guacamole and nachos. Affordable price and everything is great. If we return to the country we will definitely return here!",
5 De Mayo,4,,2024-03-31T22:25:43.538Z,0,,,FALSE,,,3 weeks ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEZzRPZV9BRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104208265014144600817,,,,
5 De Mayo,5,everything is delicious i’ve gotten delivery many times !! and i’ve order nachos de chorizo and they are so delicious my favorite thing from here honestly the best mexican spot in queens new york !!,2024-03-01T19:28:39.245Z,0,,2,FALSE,,,a month ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5LVBhREhREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100528375037486478824,,,,
5 De Mayo,5,,2024-02-20T23:51:56.902Z,0,,5,FALSE,,,2 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURkaE9TOUxREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111936138279448593104,,,,
5 De Mayo,1,Pedí unos tacos de cecina y la tortilla estaba media fría y seca es como que si la abrieron de la bolsa y la pusieron así toda seca con la carne. El taco más seco que el desierto de Sáhara.,2024-01-13T01:36:14.416Z,0,,19,FALSE,,,3 months ago,,,,,,,1,,ChdDSUhNMG9nS0VJQ0FnSUNOZ3Q3S3F3RRAB,https://lh5.googleusercontent.com/p/AF1QipOwplm6wvz95RWy7FBA1uZ7KulriLUEUJFIlgql=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107282653337288607168,,,"I ordered some cecina tacos and the tortilla was half cold and dry, it's like they opened it from the bag and put it all dry with the meat. The taco drier than the Sahara desert.",
5 De Mayo,1,,2023-12-05T18:06:17.832Z,0,,7,FALSE,,,4 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNWMU11emJBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115500380882783447137,,,,
5 De Mayo,2,,2023-12-02T23:29:56.845Z,0,,3,FALSE,,,4 months ago,,,,,,1,3,1,ChdDSUhNMG9nS0VJQ0FnSURsNWYzczdRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,118343412734061107893,,,,
5 De Mayo,5,great mexican food! coronas best! never misses! family owned too!,2023-11-25T22:53:08.283Z,0,,148,TRUE,,,4 months ago,,Lunch,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNsbzhPZG1RRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104421861620536859874,,,,
5 De Mayo,5,"Good food, good prices, great service. The sopes are delicious!",2023-11-07T05:24:59.379Z,0,,1,FALSE,,,5 months ago,,Lunch,$1–10,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURGOXQ3aXlRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,118397829097429278380,,,,
5 De Mayo,5,"Me encanta comprar en este lugar , la verdad esta muy buena la comida . Y aunque nunca eh ido a comer al sitio, siempre pido a domicilio y llegan rápido y muy rico todo 🥰",2023-11-04T23:28:13.004Z,0,,3,FALSE,,,5 months ago,,Dinner,$30–50,Highly recommend,Delivery,,5,5,ChdDSUhNMG9nS0VJQ0FnSURGd3AtNGdBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103254153261891935165,,,"I love shopping at this place, the food is really very good. And although I have never been to eat there, I always order delivery and they arrive quickly and everything is very delicious 🥰",
5 De Mayo,5,Recomendado,2023-10-23T00:37:06.403Z,0,,13,TRUE,,,6 months ago,,Dinner,$50–100,,Delivery,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ1NnFmbWlnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117193702227430495623,,,Recommended,
5 De Mayo,3,,2023-10-17T13:01:35.213Z,0,,13,TRUE,,,6 months ago,,,,,,2,3,3,ChdDSUhNMG9nS0VJQ0FnSUM1LS1QMl9RRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109986048314193550918,,,,
5 De Mayo,3,Food was ok and service was  average.,2023-10-04T23:52:01.969Z,0,,115,TRUE,,,6 months ago,,Dinner,$10–20,,Dine in,3,3,3,ChZDSUhNMG9nS0VJQ0FnSURaeGFhWFdnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108059338330801514138,,,,
5 De Mayo,5,We enjoyed the steak burrito and the spicy shrimp. Rice could use a bit more flavor but we would come back.,2023-09-28T17:08:15.275Z,1,,157,TRUE,,,6 months ago,,,,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSURacW8zMDFRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101901100578265298483,,,,
Tulcingo Restaurant,5,,2024-04-20T10:52:08.720Z,0,,2,FALSE,,,2 days ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqMnNDcmJnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107315950351134978711,,,,
Tulcingo Restaurant,5,,2024-04-09T03:04:47.593Z,0,,75,TRUE,,,a week ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREbHRmR1B3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102546692410473980336,,,,
Tulcingo Restaurant,3,La comida es cara y pesima,2024-04-02T22:33:12.624Z,0,,4,FALSE,,,2 weeks ago,,,,,,2,2,3,ChZDSUhNMG9nS0VJQ0FnSUNEbDZQVEtnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111075655448541514079,,,The food is expensive and lousy,
Tulcingo Restaurant,4,,2024-03-27T15:45:05.422Z,0,,1,FALSE,,,3 weeks ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEeHNQRG93RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112912326121464764200,,,,
Tulcingo Restaurant,1,"Mala experiencia  con las meseras en fin simplemente  nunca volver a ese lugar es la mejor decisión, los encargados no hacen nada tantas malas reseñas y siguen teniendo ese tipo de servicio",2024-03-24T16:49:49.326Z,0,,1,FALSE,,,4 weeks ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNEcEtfSHJRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,118142559662955422856,,,"Bad experience with the waitresses, in short, simply never going back to that place is the best decision, the managers do nothing so many bad reviews and they continue to have that type of service",
Tulcingo Restaurant,1,"Muy mal servicio, las meseras nada agradables atienden de mala gana",2024-03-24T16:41:49.961Z,0,,1,FALSE,,,4 weeks ago,,,,,,,1,1,ChdDSUhNMG9nS0VJQ0FnSUNEcFBlUnJBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116902074359123875803,,,"Very bad service, the not very pleasant waitresses serve reluctantly",
Tulcingo Restaurant,1,"Muy mal servicio, las meseras racistas atienden de mala gana, y burlándose entre ellas de los clientes, deberían contratar gente capaz de ofrecer buen servicio al cliente",2024-03-20T21:32:42.209Z,1,,2,FALSE,,,a month ago,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUQ5OF9DeEF3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103126229842079793903,,,"Very bad service, the racist waitresses serve reluctantly, and making fun of the customers among themselves, they should hire people capable of offering good customer service",
Tulcingo Restaurant,5,"Delicious food!!!
Specially ADOBO DE CONEJO!!!!😍😍😍",2024-03-19T22:10:38.905Z,0,,90,TRUE,,,a month ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURncjVMUlZnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114811733087293709181,,,,
Tulcingo Restaurant,4,,2024-03-02T01:59:12.908Z,0,,26,TRUE,,,a month ago,,Lunch,$10–20,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5aEkzNE1REAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104887785279055798632,,,,
Tulcingo Restaurant,4,,2024-02-25T13:02:39.255Z,0,,3,FALSE,,,a month ago,,Lunch,$20–30,,Dine in,5,4,5,ChdDSUhNMG9nS0VJQ0FnSURkcGZDdTRnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103160569376797503369,,,,
Tulcingo Restaurant,1,La mesera muy buen trato y muy amable.... pero yo lo conocía como restaurante mexicano pero no ya la comida es mala pedí milanes y ya sola lo recalentado toda dura la carne no recomiendo el restaurante,2024-02-22T20:13:52.847Z,0,,60,FALSE,,,2 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURkMnZyYkFREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113969841905987732520,,,"The waitress was very good and very friendly.... but I knew it as a Mexican restaurant but no, the food is bad, I ordered milanese and I just reheated it, the meat was hard, I don't recommend the restaurant.",
Tulcingo Restaurant,1,"El servicio de la mesera es bueno,lo que no me gusto es la comida pedí una milanesa de res y parece que ya nada más me dieron uno recalentado pésimo sabor y pedimos un mole de panza tenia maíz de pozole sabia y olía raro, así que lo siento no creo regresar a ese restaurante y no lo recomendaría 👎",2024-02-22T20:08:22.944Z,0,,25,FALSE,,,2 months ago,,,,,,,,1,ChZDSUhNMG9nS0VJQ0FnSURkMm9yQWN3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111690545792199396496,,,"The service from the waitress is good, what I didn't like is the food, I ordered a beef Milanese and it seems like they just gave me a reheated one that had a terrible taste and we ordered a belly mole that had pozole corn that tasted and smelled strange, so I I'm sorry, I don't think I'll return to that restaurant and I wouldn't recommend it 👎",
Tulcingo Restaurant,5,Siempre muy rica comida,2024-02-20T14:46:41.269Z,0,,12,FALSE,,,2 months ago,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkaVB2RTBnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114566871412160188442,,,Always very delicious food,
Tulcingo Restaurant,4,,2024-02-18T03:27:33.932Z,1,,1,FALSE,,,2 months ago,,Dinner,,,,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNkMDVXSWNBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114646067762618493184,,,,
Tulcingo Restaurant,5,Buena comida.,2024-02-09T02:32:24.199Z,0,,197,TRUE,,,2 months ago,,,,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNRb295cDZ3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115163780409999208161,,,Good food.,
Rong Chinese Restaurant,5,Best food ever,2024-04-15T00:28:04.931Z,0,,1,FALSE,,,a week ago,,Dinner,$100+,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREaDRPakxnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107157947734593036306,,,,
Rong Chinese Restaurant,5,,2024-04-14T22:33:34.539Z,0,,,FALSE,,,a week ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREaC1UR0JBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114163602880319933414,,,,
Rong Chinese Restaurant,5,"""It's the Rong restaurant""",2024-04-11T21:24:59.133Z,1,,22,FALSE,,,a week ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREaGJ5anlnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115680891975405785212,,,,
Rong Chinese Restaurant,5,,2024-03-25T01:51:07.638Z,0,,1,FALSE,,,4 weeks ago,,Dinner,$10–20,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEdE9lTmZ3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114380488294972996839,,,,Plenty of parking
Rong Chinese Restaurant,5,It’s the rong restaurant,2024-03-24T17:38:53.563Z,1,,1,FALSE,,,4 weeks ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNENU9hZmdRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105363175962531271923,,,,
Rong Chinese Restaurant,5,,2024-03-24T16:34:58.654Z,0,,2,FALSE,,,4 weeks ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEcElmRldnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112484020110052389532,,,,
Rong Chinese Restaurant,5,I'm at the rong restaurant 😂😂,2024-03-24T06:26:19.928Z,1,,1,FALSE,,,4 weeks ago,,Lunch,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEMk8yUUFREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104055091322925839949,,,,
Rong Chinese Restaurant,5,"Oh no, I rated the rong restaurant",2024-03-23T17:26:58.361Z,0,,1,FALSE,,,4 weeks ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEOFBPT1FREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109046624571719940547,,,,
Rong Chinese Restaurant,5,This the rong restaurant,2024-03-21T23:19:21.273Z,0,,2,FALSE,,,a month ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ5cF9mMVh3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102553197916233189393,,,,
Rong Chinese Restaurant,5,"""Where at the rong restaurant""",2024-03-21T20:53:48.225Z,0,,1,FALSE,,,a month ago,,Other,$100+,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5eDVlc1dBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107444628521951294204,,,,
Rong Chinese Restaurant,5,I just love the name and the restaurant 😁,2024-03-21T13:49:14.291Z,0,,1,FALSE,,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5dS1LUnlnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,109748685805328828711,,,,
Rong Chinese Restaurant,5,"""Yo bro this the rong restaurant""",2024-03-21T01:14:28.413Z,1,,1,FALSE,,,a month ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ5aTlhc2Z3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110536776831768188235,,,,
Rong Chinese Restaurant,5,,2024-03-20T16:28:12.146Z,0,,3,FALSE,,,a month ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5azV1OUR3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104564130949783886723,,,,
Rong Chinese Restaurant,3,Went to the rong restaurant,2024-03-18T23:42:11.278Z,0,,3,FALSE,,,a month ago,,,,,,3,3,3,ChZDSUhNMG9nS0VJQ0FnSUQ5aGQ3VWJREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100272168954641096849,,,,
Rong Chinese Restaurant,5,,2024-03-16T15:18:02.158Z,0,,,FALSE,,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5OXZLc2p3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114239091718805517154,,,,
Park Side Restaurant,5,"Old school Italian restaurant. Great food, loved the veal parm.",2024-04-22T14:03:05.994Z,0,,33,TRUE,,,11 hours ago,,Dinner,$30–50,,Dine in,5,5,4,ChZDSUhNMG9nS0VJQ0FnSUNqb2FDYlR3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113207257994873836402,,,,
Park Side Restaurant,5,Very good food,2024-04-21T04:59:13.104Z,0,,40,TRUE,,,a day ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURJejdlUHN3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,118145752315003128017,,,,
Park Side Restaurant,5,,2024-04-20T13:39:21.821Z,0,,6,FALSE,,,2 days ago,,Lunch,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqdW9Ma0FnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110941088015857690638,,,,
Park Side Restaurant,4,Nice place a bit expensive if you have the money . Service took a bit of time . Food was excellent and worth the money. Plenty of parking like that. A must go for a date  or family,2024-04-19T19:23:14.211Z,0,,87,TRUE,,,3 days ago,,Dinner,$100+,,Dine in,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUNqc3JPVlJBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107462718195801051201,,,,Plenty of parking
Park Side Restaurant,5,,2024-04-18T18:41:22.290Z,0,,9,FALSE,,,4 days ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqbkpDbTF3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114836931881948388758,,,,
Park Side Restaurant,4,"Food is top tier. Dining room is what you want at an Italian restaurant. The waiters however were non existent, all 200 of them on a Monday afternoon…….",2024-04-18T15:16:41.857Z,0,,21,FALSE,,,4 days ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqck5La2d3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104522987724303830357,,,,
Park Side Restaurant,5,,2024-04-16T14:47:31.388Z,0,,89,TRUE,,,6 days ago,,Dinner,$50–100,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqd1BhVDd3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115510699455145222375,,,,
